     3.345 -29.6812 -29.6930 -29.7061 -29.7207 -29.7371 -29.7557 -29.7768 -29.8010 -29.8287 -29.8606 -29.8971 -29.9388 -29.9860 -30.0389 -30.0975 -30.1612 -30.2295 -30.3015 -30.3760 -30.4521 -30.5285 -30.6044 -30.6789 -30.7512 -30.8208 -30.8873 -30.9504 -31.0101 -31.0662 -31.1187 -31.1678 -31.2134 -31.2558 -31.2951 -31.3314 -31.3650 -31.3960 -31.4245 -31.4508 -31.4750 -31.4973 -31.5178 -31.5367 -31.5541 -31.5702 -31.5850 -31.5987 -31.6114 -31.6231 -31.6339 -31.6440 -31.6534 -31.6621 -31.6702 -31.6778 -31.6849 -31.6915 -31.6977 -31.7036 -31.7090 -31.7142 -31.7191 -31.7237 -31.7280
     3.384 -29.6863 -29.6980 -29.7111 -29.7257 -29.7421 -29.7607 -29.7819 -29.8060 -29.8338 -29.8656 -29.9021 -29.9438 -29.9910 -30.0440 -30.1025 -30.1662 -30.2345 -30.3065 -30.3810 -30.4571 -30.5336 -30.6095 -30.6839 -30.7562 -30.8258 -30.8923 -30.9555 -31.0151 -31.0712 -31.1238 -31.1728 -31.2185 -31.2609 -31.3001 -31.3365 -31.3700 -31.4010 -31.4295 -31.4558 -31.4800 -31.5023 -31.5228 -31.5417 -31.5592 -31.5752 -31.5900 -31.6037 -31.6164 -31.6281 -31.6390 -31.6491 -31.6584 -31.6671 -31.6753 -31.6828 -31.6899 -31.6966 -31.7028 -31.7086 -31.7141 -31.7192 -31.7241 -31.7287 -31.7330
     3.423 -29.6912 -29.7030 -29.7161 -29.7307 -29.7471 -29.7657 -29.7868 -29.8110 -29.8387 -29.8706 -29.9071 -29.9488 -29.9960 -30.0489 -30.1075 -30.1712 -30.2395 -30.3115 -30.3860 -30.4621 -30.5386 -30.6144 -30.6889 -30.7612 -30.8308 -30.8973 -30.9604 -31.0201 -31.0762 -31.1288 -31.1778 -31.2235 -31.2658 -31.3051 -31.3415 -31.3750 -31.4060 -31.4345 -31.4608 -31.4850 -31.5073 -31.5278 -31.5467 -31.5641 -31.5802 -31.5950 -31.6087 -31.6214 -31.6331 -31.6440 -31.6540 -31.6634 -31.6721 -31.6802 -31.6878 -31.6949 -31.7015 -31.7077 -31.7136 -31.7191 -31.7242 -31.7291 -31.7337 -31.7380
     3.462 -29.7302 -29.7420 -29.7550 -29.7696 -29.7861 -29.8046 -29.8258 -29.8499 -29.8777 -29.9095 -29.9460 -29.9877 -30.0350 -30.0879 -30.1464 -30.2101 -30.2784 -30.3504 -30.4250 -30.5010 -30.5775 -30.6534 -30.7278 -30.8001 -30.8697 -30.9362 -30.9994 -31.0590 -31.1151 -31.1677 -31.2167 -31.2624 -31.3048 -31.3441 -31.3804 -31.4139 -31.4449 -31.4734 -31.4997 -31.5239 -31.5462 -31.5668 -31.5857 -31.6031 -31.6191 -31.6340 -31.6477 -31.6603 -31.6720 -31.6829 -31.6930 -31.7023 -31.7111 -31.7192 -31.7268 -31.7338 -31.7405 -31.7467 -31.7525 -31.7580 -31.7632 -31.7680 -31.7726 -31.7770
     3.500 -29.6721 -29.6839 -29.6970 -29.7116 -29.7280 -29.7466 -29.7677 -29.7919 -29.8196 -29.8515 -29.8880 -29.9297 -29.9769 -30.0298 -30.0884 -30.1521 -30.2204 -30.2924 -30.3669 -30.4430 -30.5194 -30.5953 -30.6698 -30.7421 -30.8117 -30.8782 -30.9413 -31.0010 -31.0571 -31.1096 -31.1587 -31.2043 -31.2467 -31.2860 -31.3223 -31.3559 -31.3869 -31.4154 -31.4417 -31.4659 -31.4882 -31.5087 -31.5276 -31.5450 -31.5611 -31.5759 -31.5896 -31.6023 -31.6140 -31.6248 -31.6349 -31.6443 -31.6530 -31.6611 -31.6687 -31.6758 -31.6824 -31.6886 -31.6945 -31.6999 -31.7051 -31.7100 -31.7146 -31.7189
     3.539 -29.7302 -29.7420 -29.7550 -29.7696 -29.7861 -29.8046 -29.8258 -29.8500 -29.8777 -29.9095 -29.9461 -29.9877 -30.0350 -30.0879 -30.1464 -30.2102 -30.2785 -30.3504 -30.4250 -30.5010 -30.5775 -30.6534 -30.7278 -30.8001 -30.8697 -30.9362 -30.9994 -31.0591 -31.1152 -31.1677 -31.2167 -31.2624 -31.3048 -31.3441 -31.3804 -31.4140 -31.4449 -31.4735 -31.4997 -31.5240 -31.5462 -31.5668 -31.5857 -31.6031 -31.6192 -31.6340 -31.6477 -31.6603 -31.6720 -31.6829 -31.6930 -31.7023 -31.7111 -31.7192 -31.7268 -31.7338 -31.7405 -31.7467 -31.7525 -31.7580 -31.7632 -31.7680 -31.7726 -31.7770
     3.578 -29.7956 -29.8074 -29.8205 -29.8351 -29.8515 -29.8701 -29.8912 -29.9154 -29.9431 -29.9750 -30.0115 -30.0532 -30.1004 -30.1533 -30.2119 -30.2756 -30.3439 -30.4159 -30.4904 -30.5665 -30.6430 -30.7188 -30.7933 -30.8656 -30.9352 -31.0017 -31.0649 -31.1245 -31.1806 -31.2332 -31.2822 -31.3279 -31.3702 -31.4095 -31.4459 -31.4794 -31.5104 -31.5389 -31.5652 -31.5894 -31.6117 -31.6322 -31.6511 -31.6685 -31.6846 -31.6994 -31.7131 -31.7258 -31.7375 -31.7484 -31.7584 -31.7678 -31.7765 -31.7846 -31.7922 -31.7993 -31.8059 -31.8121 -31.8180 -31.8235 -31.8286 -31.8335 -31.8381 -31.8424
     3.616 -29.7790 -29.7908 -29.8039 -29.8185 -29.8349 -29.8535 -29.8746 -29.8988 -29.9265 -29.9584 -29.9949 -30.0366 -30.0838 -30.1367 -30.1953 -30.2590 -30.3273 -30.3993 -30.4738 -30.5499 -30.6264 -30.7022 -30.7767 -30.8490 -30.9186 -30.9851 -31.0483 -31.1079 -31.1640 -31.2166 -31.2656 -31.3113 -31.3536 -31.3929 -31.4293 -31.4628 -31.4938 -31.5223 -31.5486 -31.5728 -31.5951 -31.6156 -31.6345 -31.6519 -31.6680 -31.6828 -31.6965 -31.7092 -31.7209 -31.7318 -31.7418 -31.7512 -31.7599 -31.7680 -31.7756 -31.7827 -31.7893 -31.7955 -31.8014 -31.8069 -31.8120 -31.8169 -31.8215 -31.8258
     3.654 -29.8586 -29.8704 -29.8835 -29.8981 -29.9145 -29.9331 -29.9542 -29.9784 -30.0061 -30.0380 -30.0745 -30.1162 -30.1634 -30.2163 -30.2749 -30.3386 -30.4069 -30.4789 -30.5534 -30.6295 -30.7060 -30.7818 -30.8563 -30.9286 -30.9982 -31.0647 -31.1279 -31.1875 -31.2436 -31.2962 -31.3452 -31.3909 -31.4333 -31.4725 -31.5089 -31.5424 -31.5734 -31.6019 -31.6282 -31.6524 -31.6747 -31.6952 -31.7141 -31.7315 -31.7476 -31.7624 -31.7761 -31.7888 -31.8005 -31.8114 -31.8214 -31.8308 -31.8395 -31.8476 -31.8552 -31.8623 -31.8689 -31.8752 -31.8810 -31.8865 -31.8916 -31.8965 -31.9011 -31.9054
     3.693 -29.9018 -29.9136 -29.9266 -29.9413 -29.9577 -29.9762 -29.9974 -30.0216 -30.0493 -30.0811 -30.1177 -30.1593 -30.2066 -30.2595 -30.3180 -30.3818 -30.4501 -30.5220 -30.5966 -30.6726 -30.7491 -30.8250 -30.8994 -30.9717 -31.0413 -31.1078 -31.1710 -31.2307 -31.2868 -31.3393 -31.3884 -31.4340 -31.4764 -31.5157 -31.5520 -31.5856 -31.6165 -31.6451 -31.6714 -31.6956 -31.7178 -31.7384 -31.7573 -31.7747 -31.7908 -31.8056 -31.8193 -31.8319 -31.8436 -31.8545 -31.8646 -31.8740 -31.8827 -31.8908 -31.8984 -31.9055 -31.9121 -31.9183 -31.9241 -31.9296 -31.9348 -31.9396 -31.9442 -31.9486
     3.731 -29.8399 -29.8517 -29.8648 -29.8794 -29.8958 -29.9144 -29.9355 -29.9597 -29.9874 -30.0193 -30.0558 -30.0975 -30.1447 -30.1976 -30.2562 -30.3199 -30.3882 -30.4602 -30.5347 -30.6108 -30.6872 -30.7631 -30.8376 -30.9099 -30.9795 -31.0460 -31.1091 -31.1688 -31.2249 -31.2774 -31.3265 -31.3721 -31.4145 -31.4538 -31.4901 -31.5237 -31.5547 -31.5832 -31.6095 -31.6337 -31.6560 -31.6765 -31.6954 -31.7128 -31.7289 -31.7437 -31.7574 -31.7701 -31.7818 -31.7926 -31.8027 -31.8121 -31.8208 -31.8289 -31.8365 -31.8436 -31.8502 -31.8564 -31.8623 -31.8678 -31.8729 -31.8778 -31.8824 -31.8867
     3.769 -29.7703 -29.7821 -29.7952 -29.8098 -29.8262 -29.8448 -29.8659 -29.8901 -29.9178 -29.9496 -29.9862 -30.0279 -30.0751 -30.1280 -30.1865 -30.2503 -30.3186 -30.3905 -30.4651 -30.5412 -30.6176 -30.6935 -30.7679 -30.8402 -30.9098 -30.9764 -31.0395 -31.0992 -31.1553 -31.2078 -31.2569 -31.3025 -31.3449 -31.3842 -31.4205 -31.4541 -31.4850 -31.5136 -31.5399 -31.5641 -31.5864 -31.6069 -31.6258 -31.6432 -31.6593 -31.6741 -31.6878 -31.7004 -31.7122 -31.7230 -31.7331 -31.7425 -31.7512 -31.7593 -31.7669 -31.7740 -31.7806 -31.7868 -31.7926 -31.7981 -31.8033 -31.8082 -31.8127 -31.8171
     3.807 -29.7650 -29.7768 -29.7899 -29.8045 -29.8209 -29.8395 -29.8606 -29.8848 -29.9125 -29.9444 -29.9809 -30.0226 -30.0698 -30.1227 -30.1813 -30.2450 -30.3133 -30.3853 -30.4598 -30.5359 -30.6124 -30.6882 -30.7627 -30.8350 -30.9046 -30.9711 -31.0343 -31.0939 -31.1500 -31.2026 -31.2516 -31.2973 -31.3396 -31.3789 -31.4153 -31.4488 -31.4798 -31.5083 -31.5346 -31.5588 -31.5811 -31.6016 -31.6205 -31.6379 -31.6540 -31.6688 -31.6825 -31.6952 -31.7069 -31.7178 -31.7278 -31.7372 -31.7459 -31.7540 -31.7616 -31.7687 -31.7753 -31.7816 -31.7874 -31.7929 -31.7980 -31.8029 -31.8075 -31.8118
     3.845 -29.8492 -29.8609 -29.8740 -29.8886 -29.9051 -29.9236 -29.9448 -29.9689 -29.9967 -30.0285 -30.0650 -30.1067 -30.1540 -30.2069 -30.2654 -30.3291 -30.3974 -30.4694 -30.5440 -30.6200 -30.6965 -30.7724 -30.8468 -30.9191 -30.9887 -31.0552 -31.1184 -31.1780 -31.2341 -31.2867 -31.3357 -31.3814 -31.4238 -31.4631 -31.4994 -31.5329 -31.5639 -31.5924 -31.6187 -31.6429 -31.6652 -31.6858 -31.7047 -31.7221 -31.7381 -31.7530 -31.7667 -31.7793 -31.7910 -31.8019 -31.8120 -31.8213 -31.8301 -31.8382 -31.8458 -31.8528 -31.8595 -31.8657 -31.8715 -31.8770 -31.8822 -31.8870 -31.8916 -31.8960
     3.882 -29.8728 -29.8846 -29.8977 -29.9123 -29.9287 -29.9473 -29.9684 -29.9926 -30.0203 -30.0522 -30.0887 -30.1304 -30.1776 -30.2305 -30.2890 -30.3528 -30.4211 -30.4930 -30.5676 -30.6437 -30.7201 -30.7960 -30.8705 -30.9427 -31.0123 -31.0789 -31.1420 -31.2017 -31.2578 -31.3103 -31.3594 -31.4050 -31.4474 -31.4867 -31.5230 -31.5566 -31.5875 -31.6161 -31.6424 -31.6666 -31.6889 -31.7094 -31.7283 -31.7457 -31.7618 -31.7766 -31.7903 -31.8029 -31.8147 -31.8255 -31.8356 -31.8450 -31.8537 -31.8618 -31.8694 -31.8765 -31.8831 -31.8893 -31.8952 -31.9006 -31.9058 -31.9107 -31.9153 -31.9196
     3.920 -29.8281 -29.8399 -29.8530 -29.8676 -29.8840 -29.9026 -29.9237 -29.9479 -29.9756 -30.0075 -30.0440 -30.0857 -30.1329 -30.1858 -30.2443 -30.3081 -30.3764 -30.4483 -30.5229 -30.5990 -30.6754 -30.7513 -30.8258 -30.8980 -30.9676 -31.0342 -31.0973 -31.1570 -31.2131 -31.2656 -31.3147 -31.3603 -31.4027 -31.4420 -31.4783 -31.5119 -31.5428 -31.5714 -31.5977 -31.6219 -31.6442 -31.6647 -31.6836 -31.7010 -31.7171 -31.7319 -31.7456 -31.7582 -31.7700 -31.7808 -31.7909 -31.8003 -31.8090 -31.8171 -31.8247 -31.8318 -31.8384 -31.8446 -31.8504 -31.8559 -31.8611 -31.8660 -31.8706 -31.8749
     3.958 -29.7756 -29.7874 -29.8005 -29.8151 -29.8315 -29.8501 -29.8712 -29.8954 -29.9231 -29.9550 -29.9915 -30.0332 -30.0804 -30.1333 -30.1919 -30.2556 -30.3239 -30.3959 -30.4704 -30.5465 -30.6230 -30.6988 -30.7733 -30.8456 -30.9152 -30.9817 -31.0449 -31.1045 -31.1606 -31.2132 -31.2622 -31.3079 -31.3502 -31.3895 -31.4259 -31.4594 -31.4904 -31.5189 -31.5452 -31.5694 -31.5917 -31.6122 -31.6311 -31.6485 -31.6646 -31.6794 -31.6931 -31.7058 -31.7175 -31.7284 -31.7384 -31.7478 -31.7565 -31.7646 -31.7722 -31.7793 -31.7859 -31.7922 -31.7980 -31.8035 -31.8086 -31.8135 -31.8181 -31.8224
     3.995 -29.7159 -29.7276 -29.7407 -29.7553 -29.7718 -29.7903 -29.8115 -29.8356 -29.8634 -29.8952 -29.9317 -29.9734 -30.0207 -30.0736 -30.1321 -30.1958 -30.2641 -30.3361 -30.4107 -30.4867 -30.5632 -30.6391 -30.7135 -30.7858 -30.8554 -30.9219 -30.9851 -31.0447 -31.1008 -31.1534 -31.2024 -31.2481 -31.2905 -31.3298 -31.3661 -31.3996 -31.4306 -31.4591 -31.4854 -31.5096 -31.5319 -31.5525 -31.5714 -31.5888 -31.6048 -31.6197 -31.6334 -31.6460 -31.6577 -31.6686 -31.6787 -31.6880 -31.6968 -31.7049 -31.7125 -31.7195 -31.7262 -31.7324 -31.7382 -31.7437 -31.7489 -31.7537 -31.7583 -31.7627
     4.033 -29.6788 -29.6906 -29.7037 -29.7183 -29.7347 -29.7533 -29.7744 -29.7986 -29.8263 -29.8582 -29.8947 -29.9364 -29.9836 -30.0365 -30.0951 -30.1588 -30.2271 -30.2991 -30.3736 -30.4497 -30.5262 -30.6020 -30.6765 -30.7488 -30.8184 -30.8849 -30.9480 -31.0077 -31.0638 -31.1164 -31.1654 -31.2111 -31.2534 -31.2927 -31.3291 -31.3626 -31.3936 -31.4221 -31.4484 -31.4726 -31.4949 -31.5154 -31.5343 -31.5517 -31.5678 -31.5826 -31.5963 -31.6090 -31.6207 -31.6316 -31.6416 -31.6510 -31.6597 -31.6678 -31.6754 -31.6825 -31.6891 -31.6953 -31.7012 -31.7067 -31.7118 -31.7167 -31.7213 -31.7256
     4.070 -29.8168 -29.8286 -29.8417 -29.8563 -29.8727 -29.8913 -29.9124 -29.9366 -29.9643 -29.9962 -30.0327 -30.0744 -30.1216 -30.1745 -30.2331 -30.2968 -30.3651 -30.4371 -30.5116 -30.5877 -30.6642 -30.7400 -30.8145 -30.8868 -30.9564 -31.0229 -31.0860 -31.1457 -31.2018 -31.2543 -31.3034 -31.3490 -31.3914 -31.4307 -31.4671 -31.5006 -31.5316 -31.5601 -31.5864 -31.6106 -31.6329 -31.6534 -31.6723 -31.6897 -31.7058 -31.7206 -31.7343 -31.7470 -31.7587 -31.7696 -31.7796 -31.7890 -31.7977 -31.8058 -31.8134 -31.8205 -31.8271 -31.8333 -31.8392 -31.8447 -31.8498 -31.8547 -31.8593 -31.8636
     4.108 -29.8895 -29.9013 -29.9143 -29.9289 -29.9454 -29.9639 -29.9851 -30.0093 -30.0370 -30.0688 -30.1054 -30.1470 -30.1943 -30.2472 -30.3057 -30.3695 -30.4378 -30.5097 -30.5843 -30.6603 -30.7368 -30.8127 -30.8871 -30.9594 -31.0290 -31.0955 -31.1587 -31.2184 -31.2745 -31.3270 -31.3761 -31.4217 -31.4641 -31.5034 -31.5397 -31.5733 -31.6042 -31.6328 -31.6591 -31.6833 -31.7055 -31.7261 -31.7450 -31.7624 -31.7785 -31.7933 -31.8070 -31.8196 -31.8313 -31.8422 -31.8523 -31.8617 -31.8704 -31.8785 -31.8861 -31.8932 -31.8998 -31.9060 -31.9118 -31.9173 -31.9225 -31.9273 -31.9319 -31.9363
     4.145 -29.8559 -29.8677 -29.8808 -29.8954 -29.9118 -29.9304 -29.9515 -29.9757 -30.0034 -30.0353 -30.0718 -30.1135 -30.1607 -30.2136 -30.2721 -30.3359 -30.4042 -30.4761 -30.5507 -30.6268 -30.7032 -30.7791 -30.8536 -30.9259 -30.9955 -31.0620 -31.1251 -31.1848 -31.2409 -31.2934 -31.3425 -31.3881 -31.4305 -31.4698 -31.5061 -31.5397 -31.5707 -31.5992 -31.6255 -31.6497 -31.6720 -31.6925 -31.7114 -31.7288 -31.7449 -31.7597 -31.7734 -31.7861 -31.7978 -31.8086 -31.8187 -31.8281 -31.8368 -31.8449 -31.8525 -31.8596 -31.8662 -31.8724 -31.8783 -31.8837 -31.8889 -31.8938 -31.8984 -31.9027
     4.182 -29.8819 -29.8936 -29.9067 -29.9213 -29.9377 -29.9563 -29.9775 -30.0016 -30.0294 -30.0612 -30.0977 -30.1394 -30.1866 -30.2396 -30.2981 -30.3618 -30.4301 -30.5021 -30.5767 -30.6527 -30.7292 -30.8051 -30.8795 -30.9518 -31.0214 -31.0879 -31.1511 -31.2107 -31.2668 -31.3194 -31.3684 -31.4141 -31.4565 -31.4958 -31.5321 -31.5656 -31.5966 -31.6251 -31.6514 -31.6756 -31.6979 -31.7184 -31.7374 -31.7548 -31.7708 -31.7857 -31.7993 -31.8120 -31.8237 -31.8346 -31.8447 -31.8540 -31.8627 -31.8709 -31.8784 -31.8855 -31.8922 -31.8984 -31.9042 -31.9097 -31.9149 -31.9197 -31.9243 -31.9286
     4.219 -29.8857 -29.8975 -29.9105 -29.9251 -29.9416 -29.9601 -29.9813 -30.0055 -30.0332 -30.0650 -30.1016 -30.1432 -30.1905 -30.2434 -30.3019 -30.3657 -30.4340 -30.5059 -30.5805 -30.6565 -30.7330 -30.8089 -30.8833 -30.9556 -31.0252 -31.0917 -31.1549 -31.2146 -31.2707 -31.3232 -31.3723 -31.4179 -31.4603 -31.4996 -31.5359 -31.5695 -31.6004 -31.6290 -31.6553 -31.6795 -31.7018 -31.7223 -31.7412 -31.7586 -31.7747 -31.7895 -31.8032 -31.8158 -31.8275 -31.8384 -31.8485 -31.8579 -31.8666 -31.8747 -31.8823 -31.8894 -31.8960 -31.9022 -31.9080 -31.9135 -31.9187 -31.9235 -31.9281 -31.9325
     4.256 -29.8603 -29.8720 -29.8851 -29.8997 -29.9162 -29.9347 -29.9559 -29.9800 -30.0078 -30.0396 -30.0761 -30.1178 -30.1651 -30.2180 -30.2765 -30.3402 -30.4085 -30.4805 -30.5551 -30.6311 -30.7076 -30.7835 -30.8579 -30.9302 -30.9998 -31.0663 -31.1295 -31.1892 -31.2453 -31.2978 -31.3468 -31.3925 -31.4349 -31.4742 -31.5105 -31.5441 -31.5750 -31.6036 -31.6298 -31.6540 -31.6763 -31.6969 -31.7158 -31.7332 -31.7492 -31.7641 -31.7778 -31.7904 -31.8021 -31.8130 -31.8231 -31.8324 -31.8412 -31.8493 -31.8569 -31.8639 -31.8706 -31.8768 -31.8826 -31.8881 -31.8933 -31.8981 -31.9027 -31.9071
     4.293 -29.8570 -29.8688 -29.8819 -29.8965 -29.9129 -29.9315 -29.9526 -29.9768 -30.0045 -30.0364 -30.0729 -30.1146 -30.1618 -30.2147 -30.2733 -30.3370 -30.4053 -30.4773 -30.5518 -30.6279 -30.7043 -30.7802 -30.8547 -30.9270 -30.9966 -31.0631 -31.1262 -31.1859 -31.2420 -31.2945 -31.3436 -31.3892 -31.4316 -31.4709 -31.5072 -31.5408 -31.5718 -31.6003 -31.6266 -31.6508 -31.6731 -31.6936 -31.7125 -31.7299 -31.7460 -31.7608 -31.7745 -31.7872 -31.7989 -31.8097 -31.8198 -31.8292 -31.8379 -31.8460 -31.8536 -31.8607 -31.8673 -31.8735 -31.8794 -31.8849 -31.8900 -31.8949 -31.8995 -31.9038
     4.330 -29.9046 -29.9164 -29.9294 -29.9440 -29.9605 -29.9790 -30.0002 -30.0244 -30.0521 -30.0839 -30.1205 -30.1621 -30.2094 -30.2623 -30.3208 -30.3846 -30.4529 -30.5248 -30.5994 -30.6754 -30.7519 -30.8278 -30.9022 -30.9745 -31.0441 -31.1106 -31.1738 -31.2335 -31.2896 -31.3421 -31.3912 -31.4368 -31.4792 -31.5185 -31.5548 -31.5884 -31.6193 -31.6479 -31.6742 -31.6984 -31.7206 -31.7412 -31.7601 -31.7775 -31.7936 -31.8084 -31.8221 -31.8347 -31.8464 -31.8573 -31.8674 -31.8768 -31.8855 -31.8936 -31.9012 -31.9083 -31.9149 -31.9211 -31.9269 -31.9324 -31.9376 -31.9424 -31.9470 -31.9514
     4.366 -29.9120 -29.9238 -29.9369 -29.9515 -29.9679 -29.9865 -30.0076 -30.0318 -30.0595 -30.0914 -30.1279 -30.1696 -30.2168 -30.2697 -30.3283 -30.3920 -30.4603 -30.5323 -30.6068 -30.6829 -30.7594 -30.8353 -30.9097 -30.9820 -31.0516 -31.1181 -31.1813 -31.2409 -31.2970 -31.3496 -31.3986 -31.4443 -31.4867 -31.5259 -31.5623 -31.5958 -31.6268 -31.6553 -31.6816 -31.7058 -31.7281 -31.7486 -31.7675 -31.7850 -31.8010 -31.8158 -31.8295 -31.8422 -31.8539 -31.8648 -31.8748 -31.8842 -31.8929 -31.9010 -31.9086 -31.9157 -31.9223 -31.9286 -31.9344 -31.9399 -31.9450 -31.9499 -31.9545 -31.9588
     4.403 -29.8967 -29.9085 -29.9216 -29.9362 -29.9526 -29.9712 -29.9923 -30.0165 -30.0442 -30.0761 -30.1126 -30.1543 -30.2015 -30.2544 -30.3130 -30.3767 -30.4450 -30.5170 -30.5915 -30.6676 -30.7441 -30.8199 -30.8944 -30.9667 -31.0363 -31.1028 -31.1660 -31.2256 -31.2817 -31.3343 -31.3833 -31.4290 -31.4713 -31.5106 -31.5470 -31.5805 -31.6115 -31.6400 -31.6663 -31.6905 -31.7128 -31.7333 -31.7522 -31.7696 -31.7857 -31.8005 -31.8142 -31.8269 -31.8386 -31.8495 -31.8595 -31.8689 -31.8776 -31.8857 -31.8933 -31.9004 -31.9070 -31.9133 -31.9191 -31.9246 -31.9297 -31.9346 -31.9392 -31.9435
     4.440 -29.9193 -29.9311 -29.9442 -29.9588 -29.9752 -29.9938 -30.0149 -30.0391 -30.0668 -30.0987 -30.1352 -30.1769 -30.2241 -30.2770 -30.3356 -30.3993 -30.4676 -30.5396 -30.6141 -30.6902 -30.7667 -30.8425 -30.9170 -30.9893 -31.0589 -31.1254 -31.1886 -31.2482 -31.3043 -31.3569 -31.4059 -31.4516 -31.4940 -31.5332 -31.5696 -31.6031 -31.6341 -31.6626 -31.6889 -31.7131 -31.7354 -31.7559 -31.7748 -31.7922 -31.8083 -31.8231 -31.8368 -31.8495 -31.8612 -31.8721 -31.8821 -31.8915 -31.9002 -31.9083 -31.9159 -31.9230 -31.9296 -31.9359 -31.9417 -31.9472 -31.9523 -31.9572 -31.9618 -31.9661
     4.476 -30.0582 -30.0700 -30.0831 -30.0977 -30.1141 -30.1327 -30.1538 -30.1780 -30.2057 -30.2376 -30.2741 -30.3158 -30.3630 -30.4160 -30.4745 -30.5382 -30.6065 -30.6785 -30.7530 -30.8291 -30.9056 -30.9815 -31.0559 -31.1282 -31.1978 -31.2643 -31.3275 -31.3871 -31.4432 -31.4958 -31.5448 -31.5905 -31.6329 -31.6721 -31.7085 -31.7420 -31.7730 -31.8015 -31.8278 -31.8520 -31.8743 -31.8948 -31.9137 -31.9312 -31.9472 -31.9620 -31.9757 -31.9884 -32.0001 -32.0110 -32.0211 -32.0304 -32.0391 -32.0473 -32.0548 -32.0619 -32.0686 -32.0748 -32.0806 -32.0861 -32.0912 -32.0961 -32.1007 -32.1050
     4.512 -30.1243 -30.1360 -30.1491 -30.1637 -30.1802 -30.1987 -30.2199 -30.2440 -30.2718 -30.3036 -30.3401 -30.3818 -30.4291 -30.4820 -30.5405 -30.6043 -30.6726 -30.7445 -30.8191 -30.8951 -30.9716 -31.0475 -31.1219 -31.1942 -31.2638 -31.3303 -31.3935 -31.4532 -31.5093 -31.5618 -31.6109 -31.6565 -31.6989 -31.7382 -31.7745 -31.8081 -31.8390 -31.8676 -31.8939 -31.9181 -31.9403 -31.9609 -31.9798 -31.9972 -32.0133 -32.0281 -32.0418 -32.0544 -32.0661 -32.0770 -32.0871 -32.0965 -32.1052 -32.1133 -32.1209 -32.1280 -32.1346 -32.1408 -32.1466 -32.1521 -32.1573 -32.1621 -32.1667 -32.1711
     4.549 -30.0248 -30.0366 -30.0497 -30.0643 -30.0807 -30.0993 -30.1204 -30.1446 -30.1723 -30.2042 -30.2407 -30.2824 -30.3296 -30.3825 -30.4411 -30.5048 -30.5731 -30.6451 -30.7196 -30.7957 -30.8722 -30.9481 -31.0225 -31.0948 -31.1644 -31.2309 -31.2941 -31.3537 -31.4098 -31.4624 -31.5114 -31.5571 -31.5995 -31.6387 -31.6751 -31.7086 -31.7396 -31.7681 -31.7944 -31.8186 -31.8409 -31.8614 -31.8803 -31.8978 -31.9138 -31.9286 -31.9423 -31.9550 -31.9667 -31.9776 -31.9876 -31.9970 -32.0057 -32.0139 -32.0214 -32.0285 -32.0351 -32.0414 -32.0472 -32.0527 -32.0578 -32.0627 -32.0673 -32.0716
     4.585 -29.9491 -29.9608 -29.9739 -29.9885 -30.0050 -30.0235 -30.0447 -30.0688 -30.0966 -30.1284 -30.1649 -30.2066 -30.2539 -30.3068 -30.3653 -30.4291 -30.4974 -30.5693 -30.6439 -30.7199 -30.7964 -30.8723 -30.9467 -31.0190 -31.0886 -31.1551 -31.2183 -31.2780 -31.3341 -31.3866 -31.4357 -31.4813 -31.5237 -31.5630 -31.5993 -31.6329 -31.6638 -31.6924 -31.7187 -31.7429 -31.7652 -31.7857 -31.8046 -31.8220 -31.8381 -31.8529 -31.8666 -31.8792 -31.8910 -31.9018 -31.9119 -31.9213 -31.9300 -31.9381 -31.9457 -31.9528 -31.9594 -31.9656 -31.9714 -31.9769 -31.9821 -31.9869 -31.9915 -31.9959
     4.621 -29.9902 -30.0020 -30.0151 -30.0297 -30.0461 -30.0647 -30.0858 -30.1100 -30.1377 -30.1696 -30.2061 -30.2478 -30.2950 -30.3480 -30.4065 -30.4702 -30.5385 -30.6105 -30.6851 -30.7611 -30.8376 -30.9135 -30.9879 -31.0602 -31.1298 -31.1963 -31.2595 -31.3192 -31.3753 -31.4278 -31.4768 -31.5225 -31.5649 -31.6042 -31.6405 -31.6741 -31.7050 -31.7336 -31.7598 -31.7841 -31.8063 -31.8269 -31.8458 -31.8632 -31.8792 -31.8941 -31.9078 -31.9204 -31.9321 -31.9430 -31.9531 -31.9624 -31.9712 -31.9793 -31.9869 -31.9939 -32.0006 -32.0068 -32.0126 -32.0181 -32.0233 -32.0281 -32.0327 -32.0371
