ID      x    y   RA(m:s)  Dec(m:s)   mt  mi     U-B   B-V   V-I    S/N   area  r1(")   b/a   PA  Flags
2-900.0          442.0 1752.0 36:55.591 13:39.62  29.51  29.47    ...  >0.70  -0.09   7.01   0.06  0.08   0.74   96          S
2-901.0         1285.0 1741.0 36:53.598 14:10.16  24.87  24.94  >1.51   1.18   0.33  91.03   1.15  0.27   0.51  169           
2-901.1         1285.0 1741.0 36:53.598 14:10.16  24.92  25.22  >1.94   1.18   0.33 130.39   0.40  0.19   0.51  167          S
2-901.2         1299.0 1745.0 36:53.587 14:10.74  28.38  28.68 >-0.02   0.95   0.44  18.76   0.04  0.08   0.78   51          S
2-902.0          560.0 1750.0 36:55.310 13:43.89  28.01  28.02  >1.17  -0.23  -0.15  16.26   0.12  0.09   0.88   64          S
2-903.0          648.0 1744.0 36:55.077 13:47.00  24.60  24.62   1.93   0.17   0.05 121.92   0.93  0.23   0.82  120          S
2-904.0          502.0 1759.0 36:55.490 13:41.92  29.17  29.52    ...  >0.66  -0.39   5.82   0.06  0.11   0.48   49          S
2-905.0         1907.0 1756.0 36:52.248 14:33.07  26.24  26.25   0.27   0.66   0.30  47.09   0.40  0.15   0.77  168          S
2-906.0          177.0 1738.0 36:56.126 13:29.74  24.00  24.04   0.54   0.23   0.56 104.40   2.70  0.44   0.79  108        FBS
2-907.0         1637.0 1758.0 36:52.879 14:23.26  25.06  25.14   0.67   0.10  -0.04  76.42   0.88  0.22   0.71  174          S
2-908.0         1205.0 1758.0 36:53.871 14:07.52  28.78  28.74  -0.52  -0.03   0.19   9.92   0.14  0.18   0.31   78          S
2-909.0         1736.0 1763.0 36:52.678 14:26.95  29.22  29.43    ...  >0.53   0.71   6.90   0.09  0.11   0.77   47          S
2-910.0          789.0 1764.0 36:54.857 13:52.46  29.11  29.22    ...  >0.60   1.17   9.89   0.11  0.11   0.75   88          S
2-912.0          994.0 1770.0 36:54.418 14:00.02  29.69  29.85    ...  >0.39   0.53   6.12   0.06  0.08   0.62  129          S
2-913.0         1994.0 1767.0 36:52.106 14:36.42  29.52  29.75    ...  >0.39   0.06   4.49   0.05  0.12   0.29   29          S
2-914.0          528.0 1768.0 36:55.477 13:43.01  29.61  30.45    ... >-0.07   0.30   3.73   0.04  0.12   0.27   52          S
2-915.0          153.0 1771.0 36:56.353 13:29.39  29.53  30.04    ... >-0.32   0.59   3.57   0.04  0.14   0.26   92         BS
2-916.0          665.0 1772.0 36:55.184 13:48.07  25.48  25.51   1.72   0.35   0.16  69.53   0.63  0.25   0.42  114          S
2-917.0         2029.0 1784.0 36:52.114 14:37.96  28.19  28.44    ...  >0.93   0.37   7.91   0.12  0.12   0.67   36         BS
2-918.0         1704.0 1785.0 36:52.866 14:26.14  28.24  28.36  >0.20   0.24   0.49  12.51   0.17  0.15   0.40  119          S
2-919.0         1032.0 1790.0 36:54.435 14:01.73  29.69  29.96 >-0.64   0.10   0.69   5.59   0.06  0.08   0.62  175          S
2-920.0         1115.0 1788.0 36:54.234 14:04.72  29.70  29.68    ...  >0.46   0.52   6.55   0.06  0.08   0.76   72          S
2-921.0         1193.0 1790.0 36:54.066 14:07.60  29.75  30.25    ...  >0.04   0.56   4.82   0.05  0.08   0.61   50          S
2-922.0          518.0 1792.0 36:55.625 13:43.03  29.14  29.67 >-0.62   0.24   0.12   5.29   0.07  0.13   0.41   22          S
2-923.0         1799.0 1794.0 36:52.695 14:29.74  29.89  30.03    ...  >0.00   0.52   4.18   0.06  0.16   0.22   25          S
2-924.0         1932.0 1794.0 36:52.389 14:34.59  27.88  27.95  >0.90  -0.05  -0.37  15.84   0.15  0.11   0.58  129          S
2-925.0          863.0 1795.0 36:54.849 13:55.65  29.25  29.50    ...  >0.25   1.48   8.13   0.13  0.14   0.49    6          S
2-926.0         1851.0 1798.0 36:52.596 14:31.70 >30.73 >30.73    ...    ...  >0.96   3.08   0.05  0.10   0.50  136          S
2-927.0          593.0 1801.0 36:55.500 13:45.91  28.99  29.15 >-0.26   0.49  -0.19   8.20   0.06  0.08   0.90   81          S
2-928.0          315.0 1797.0 36:56.117 13:35.71  25.58  25.61   0.16   0.34   0.70  60.67   1.00  0.27   0.56  154          S
2-929.0          597.0 1808.0 36:55.528 13:46.17  29.83  30.24 >-0.13  -0.48 <-0.07   3.80   0.04  0.08   0.43   98          S
2-930.0          810.0 1811.0 36:55.054 13:53.98  29.69  30.40    ... >-0.03   0.70   4.14   0.04  0.09   0.34  174          S
2-931.0         1874.0 1809.0 36:52.601 14:32.72  29.10  29.43    ...  >0.27   0.44   5.48   0.10  0.19   0.29  109          S
2-932.0         1402.0 1814.0 36:53.711 14:15.60  29.88  30.20    ...  >0.13  <0.04   3.66   0.05  0.12   0.29   63          S
2-933.0          958.0 1815.0 36:54.736 13:59.44  29.17  29.76    ...  >0.32 <-0.27   4.30   0.06  0.12   0.42  106          S
2-934.0         1137.0 1807.0 36:54.283 14:05.83  26.56  26.60  >1.53   0.31   0.11  37.38   0.34  0.15   0.70   12          S
2-935.0         1777.0 1815.0 36:52.855 14:29.28  29.81  30.23    ...  >0.10   0.42   4.66   0.04  0.10   0.51   36          S
2-936.0          378.0 1816.0 36:56.072 13:38.32  28.92  29.32 >-0.65   0.46  -0.14   5.41   0.09  0.14   0.45  108          S
2-937.0         1101.0 1815.0 36:54.407 14:04.65  29.14  29.24  >0.34  -0.24  -0.03   7.71   0.07  0.08   0.74   30          S
2-938.0         1496.0 1814.0 36:53.495 14:19.02  29.09  29.16    ...  >0.80   0.58   8.10   0.10  0.13   0.51  135          S
2-939.0         1051.0 1818.0 36:54.538 14:02.87  30.12  30.58    ... >-0.42   1.60   5.71   0.06  0.08   0.93    7          S
2-940.0          663.0 1815.0 36:55.413 13:48.69  27.37  27.50  >0.61   0.31   0.15  16.53   0.31  0.19   0.67  167          S
2-941.0          176.0 1830.0 36:56.609 13:31.18  28.97  29.51    ...  >0.46   0.47   5.46   0.06  0.09   0.57   46          S
2-942.0          783.0 1827.0 36:55.200 13:53.25  28.09  28.30  -0.16   0.25   0.66  14.11   0.18  0.13   0.85   70          S
2-943.0          832.0 1834.0 36:55.124 13:55.15  29.68  29.75 >-0.59   0.28   0.08   5.73   0.05  0.07   0.65   22          S
2-944.0          594.0 1838.0 36:55.691 13:46.54  28.99  29.40 >-0.57   0.21   0.39   6.51   0.10  0.15   0.83   55          S
2-945.0         1102.0 1834.0 36:54.504 14:04.99  27.34  27.43  >0.71   0.63   0.17  25.68   0.21  0.12   0.98   29          S
2-946.0         1669.0 1840.0 36:53.233 14:25.75  29.40  29.75    ...  >0.41   0.60   6.95   0.06  0.16   0.28   46          S
2-947.0         2026.0 1837.0 36:52.398 14:38.71  26.70  26.74  >0.70   0.57   0.04  22.51   0.28  0.16   0.39  115         BS
2-948.0          299.0 1845.0 36:56.405 13:35.90  28.71  29.01    ...  >0.97   0.37   9.00   0.08  0.09   0.74   57          S
2-949.0         1065.0 1836.0 36:54.599 14:03.67  25.60  25.66   1.84   0.29   0.09  59.95   0.70  0.23   0.68   17           
2-949.1         1065.0 1836.0 36:54.599 14:03.67  25.64  25.71   1.78   0.28   0.08  63.43   0.59  0.22   0.47   15          S
2-949.2         1073.0 1824.0 36:54.518 14:03.77  29.22  29.28    ...  >0.80   0.23   7.93   0.07  0.09   0.77   45          S
2-950.0         1451.0 1826.0 36:53.661 14:17.58  24.03  24.08   0.62   0.86   0.57 154.75   2.02  0.41   0.31  102          S
2-952.0          693.0 1838.0 36:55.464 13:50.15  27.07  27.18  >0.56   0.56   0.08  20.58   0.37  0.21   0.41   41          S
2-953.0          477.0 1857.0 36:56.059 13:42.58  29.32  29.89    ...  >0.23   0.06   4.70   0.06  0.14   0.28  143          S
2-954.0          520.0 1856.0 36:55.955 13:44.13  28.94  29.09    ...  >0.75   0.24   7.86   0.10  0.12   0.43    3          S
2-955.0         1585.0 1856.0 36:53.510 14:22.94  28.07  28.27  >0.15   0.43  -0.11  13.20   0.12  0.11   0.67  148          S
2-956.0          414.0 1854.0 36:56.188 13:40.24  27.95  28.17  >0.31   0.18   0.19  10.97   0.21  0.17   0.53   20          S
2-957.0          878.0 1854.0 36:55.123 13:57.15  28.87  29.07 >-0.47   0.55  -0.05   7.73   0.09  0.11   0.66   40          S
2-958.0          641.0 1845.0 36:55.620 13:48.37  26.32  26.45   0.35   0.08   0.14  31.13   0.57  0.23   0.83   74          S
2-959.0          738.0 1858.0 36:55.465 13:52.11 >30.88 >30.88    ...    ...  >1.31   3.60   0.04  0.10   0.39  114          S
2-960.0          395.0 1861.0 36:56.268 13:39.66  28.37  28.34  >0.20   0.37  -0.03  11.16   0.14  0.12   0.79  172          S
2-961.0         1727.0 1866.0 36:53.236 14:28.28  28.23  28.22   0.48  -0.14   0.44  14.23   0.15  0.11   0.88  170          S
2-962.0         1843.0 1837.0 36:52.818 14:32.04  21.23  21.25   2.57   0.74   0.43 1137.83   4.79  0.17   0.92   23           
2-962.1         1843.0 1837.0 36:52.818 14:32.04  21.23  21.25   2.57   0.74   0.43 1178.84   4.49  0.17   0.88   22          S
2-962.2         1809.0 1874.0 36:53.089 14:31.39  28.69  28.71 >-0.17   0.47   0.11  10.13   0.11  0.14   0.45  107          S
2-963.0         1452.0 1863.0 36:53.852 14:18.21  25.80  25.85  >1.11   0.96   0.26  52.58   0.70  0.24   0.50  128          S
2-964.0          364.0 1877.0 36:56.422 13:38.78  28.67  28.93 >-0.41   0.50   0.09   8.05   0.11  0.15   0.47  150          S
2-965.0          321.0 1876.0 36:56.516 13:37.20  28.13  28.16  >0.19   0.30   0.24  12.91   0.20  0.16   0.48   34          S
2-966.0          640.0 1873.0 36:55.768 13:48.78  25.81  25.88   0.10   0.33   0.85  66.37   0.59  0.17   0.83  119          S
2-967.0          845.0 1881.0 36:55.339 13:56.38  29.00  29.23 >-0.55   0.48  -0.05   6.56   0.09  0.11   0.72   89          S
2-968.0          255.0 1878.0 36:56.678 13:34.83  26.78  26.83   0.08   0.16   0.34  29.02   0.39  0.18   0.48   89          S
2-970.0          407.0 1880.0 36:56.339 13:40.40  28.57  28.48  >0.17   0.05  -0.24   8.16   0.18  0.15   0.75   10          S
2-971.0         1398.0 1888.0 36:54.106 14:16.64  28.76  28.95    ...  >1.02  -0.09   8.42   0.08  0.09   0.67   72          S
2-972.0         1487.0 1890.0 36:53.912 14:19.92  28.15  28.26  >0.70   0.02  -0.56  11.85   0.13  0.12   0.63   63          S
2-973.0         1160.0 1876.0 36:54.590 14:07.78  24.48  24.52   1.13   0.01   0.00  93.80   1.78  0.46   0.37  129           
2-973.1         1160.0 1876.0 36:54.590 14:07.78  24.88  25.35   1.25   0.08  -0.01 111.06   0.37  0.24   0.41  139           
2-973.2         1175.0 1866.0 36:54.504 14:08.16  25.76  26.23   0.93  -0.08  -0.10  78.20   0.15  0.12   0.78  102          S
2-973.11        1160.0 1876.0 36:54.590 14:07.78  25.12  25.79   1.34   0.12   0.01 106.14   0.18  0.14   0.82  173          S
2-973.12        1151.0 1881.0 36:54.637 14:07.53  26.66  27.33   0.86  -0.01  -0.24  41.04   0.07  0.15   0.32  164          S
2-974.0         1331.0 1895.0 36:54.297 14:14.31  28.83  28.95  >0.11   0.15   0.28  10.41   0.08  0.09   0.74   59          S
2-975.0         1966.0 1899.0 36:52.859 14:37.52  29.85  29.97    ... >-0.15   0.65   4.60   0.08  0.11   0.87  116          S
2-976.0          385.0 1898.0 36:56.484 13:39.89  26.81  26.85  >0.44   1.06   0.39  30.82   0.35  0.16   0.72  154          S
2-977.0          689.0 1895.0 36:55.771 13:50.92  26.60  26.70 >-0.20   1.75   0.46  34.73   0.40  0.17   0.61   47          S
2-978.0         1174.0 1911.0 36:54.741 14:08.85  29.46  30.26    ... >-0.01   0.65   4.60   0.05  0.11   0.45   83          S
2-979.0         1193.0 1905.0 36:54.666 14:09.44  26.57  26.70  >1.15   0.46   0.03  30.68   0.41  0.20   0.49  137          S
2-980.0          904.0 1908.0 36:55.345 13:58.96  29.32  29.75    ...  >0.28   0.49   5.29   0.07  0.21   0.22   19          S
2-981.0         1954.0 1914.0 36:52.965 14:37.32 >30.69 >30.69    ...    ...  >1.78   5.08   0.04  0.05   0.72   56          S
2-982.0          765.0 1882.0 36:55.528 13:53.48  23.23  23.27   0.59   0.26   0.57 170.17   5.91  0.68   0.91  124         FS
2-983.0         1067.0 1911.0 36:54.986 14:04.95  28.10  28.25  >0.21   0.50  -0.18  12.63   0.13  0.11   0.73   92          S
2-984.0         1867.0 1911.0 36:53.149 14:34.10  28.24  28.55  >0.39  -0.07  -0.02   9.95   0.12  0.12   0.51   47          S
2-985.0         1159.0 1917.0 36:54.806 14:08.40  27.93  28.14 >-0.62   1.24   0.34  13.43   0.18  0.14   0.62   25          S
2-986.0         1413.0 1918.0 36:54.229 14:17.67  29.24  29.58 >-0.65   0.30   0.52   6.39   0.07  0.09   0.74  131          S
2-987.0         1996.0 1916.0 36:52.879 14:38.88  29.65  30.09    ...  >0.05  <0.14   3.39   0.04  0.13   0.25  114          S
2-988.0          561.0 1918.0 36:56.184 13:46.62  27.96  28.13 >-0.56   1.25   0.23  14.50   0.17  0.13   0.79  119          S
2-989.0          770.0 1920.0 36:55.715 13:54.27  29.53  30.00    ...  >0.04   0.52   5.11   0.06  0.13   0.31  123          S
2-990.0          514.0 1919.0 36:56.297 13:44.93  27.75  27.92  >0.38   0.30  -0.11  13.04   0.23  0.21   0.44  159          S
2-991.0         1912.0 1917.0 36:53.077 14:35.84  27.98  28.09 >-0.06   0.40   0.76  14.03   0.27  0.22   0.40   99          S
2-992.0         1342.0 1922.0 36:54.412 14:15.15  28.94  29.28    ...  >0.62   0.05   6.54   0.09  0.13   0.54   29          S
2-994.0          929.0 1926.0 36:55.381 14:00.16  28.50  28.59 >-0.79   1.05   0.67  12.52   0.15  0.13   0.80   83          S
2-995.0         1136.0 1921.0 36:54.880 14:07.62  25.22  25.25   0.73   0.06   0.20  77.89   0.87  0.21   0.90   32          S
2-996.0          690.0 1937.0 36:55.987 13:51.63  29.01  29.17 >-0.48   0.60  -0.25   7.89   0.07  0.09   0.82  159          S
2-997.0          788.0 1937.0 36:55.763 13:55.20  28.86  29.11 >-0.48   0.43   0.34   7.64   0.10  0.13   0.51   12          S
2-998.0          885.0 1935.0 36:55.529 13:58.70  26.58  26.65   0.01  -0.07  -0.05  36.52   0.30  0.13   0.83  174          S
2-999.0          372.0 1921.0 36:56.634 13:39.78  25.75  25.83  >1.60   0.30   0.54  50.45   0.88  0.30   0.43   48          S
2-1000.0         264.0 1942.0 36:56.991 13:36.18  28.59  28.92    ...  >0.69   0.15   6.93   0.12  0.12   0.72  110          S
2-1001.0         834.0 1935.0 36:55.647 13:56.84  26.00  26.05   0.59   0.15   0.29  40.92   0.80  0.27   0.63   32          S
2-1002.0         326.0 1952.0 36:56.901 13:38.60  28.86  29.08  >0.24  -0.22   0.06   7.24   0.08  0.10   0.72  179          S
2-1003.0         310.0 1955.0 36:56.953 13:38.07  28.50  28.46 >-0.28   0.70   0.79  13.66   0.14  0.11   0.95   58          S
2-1004.0         731.0 1957.0 36:55.998 13:53.44  27.48  27.60  >1.00   0.20  -0.02  20.08   0.17  0.11   0.65   21          S
2-1005.0        1843.0 1954.0 36:53.429 14:33.92  29.40  29.69    ...  >0.23   0.71   5.60   0.08  0.12   0.37   48          S
2-1006.0        1959.0 1950.0 36:53.142 14:38.08  24.62  24.66   0.63   0.70   0.22  95.58   1.31  0.33   0.39   66          S
2-1007.0        1059.0 1961.0 36:55.266 14:05.46  29.91  30.41    ... >-0.08   0.59   3.70   0.05  0.11   0.52  132          S
2-1008.0        1559.0 1964.0 36:54.133 14:23.73  29.13  29.24    ...  >0.47   0.87   7.34   0.13  0.13   0.78  110          S
2-1009.0        1864.0 1966.0 36:53.443 14:34.88  28.39  28.46    ...  >0.99   0.33  10.20   0.16  0.16   0.73   17          S
2-1010.0         442.0 1972.0 36:56.739 13:43.15  29.63  29.87    ...  >0.32   0.23   5.31   0.05  0.09   0.55  133          S
2-1011.0         272.0 1974.0 36:57.140 13:36.99  29.37  29.89    ...  >0.34   0.01   5.33   0.05  0.08   0.70  137          S
2-1012.0         616.0 1971.0 36:56.335 13:49.48  26.88  27.03  >0.84   0.48   0.10  23.94   0.35  0.30   0.27   35           
2-1012.1         616.0 1971.0 36:56.335 13:49.48  27.42  27.67  >0.26   0.95   0.18  22.10   0.15  0.12   0.61   10          S
2-1012.2         609.0 1959.0 36:56.288 13:49.03  27.90  28.16  >0.72   0.26  -0.05  16.88   0.10  0.10   0.79   66          S
2-1013.0        2030.0 1974.0 36:53.104 14:41.05 >30.12 >30.12    ...    ...  >1.20   3.38   0.05  0.09   0.56  109         BS
2-1014.0        1624.0 1966.0 36:53.995 14:26.13  27.43  27.50  -0.21   0.05   0.67  18.58   0.35  0.21   0.43   80          S
2-1015.0        1639.0 1973.0 36:53.997 14:26.79  28.12  28.32    ...  >1.17   0.30  11.89   0.15  0.14   0.53   38          S
2-1016.0        1842.0 1978.0 36:53.557 14:34.27  28.87  28.95    ...  >0.73   0.58   8.52   0.12  0.12   0.73  112          S
2-1017.0         367.0 1984.0 36:56.974 13:40.61  30.80  30.62    ... >-0.47   1.04   3.68   0.04  0.07   0.83   34          S
2-1018.0         907.0 1959.0 36:55.604 13:59.89  24.38  24.41   0.29   0.67   0.56 116.66   1.86  0.45   0.29   72         FS
2-1019.0         879.0 1987.0 36:55.815 13:59.32  28.84  28.89    ...  >0.80   0.73   9.64   0.11  0.11   0.85   48          S
2-1020.0         381.0 1991.0 36:56.978 13:41.23 >30.41 >30.41    ...    ...  >2.17   5.31   0.07  0.09   0.72   39          S
2-1021.0        1368.0 1993.0 36:54.723 14:17.23  29.30  29.51    ...  >0.58  -0.17   5.83   0.06  0.08   0.59  160          S
2-1022.0         547.0 1979.0 36:56.535 13:47.09  25.98  26.05  -0.10   0.83   0.45  42.58   0.74  0.29   0.31   33          S
2-1023.0         979.0 1971.0 36:55.502 14:02.71  23.88  23.91   0.78   1.05   0.85 149.68   2.85  0.58   0.25  180         FS
2-1023.1         979.0 1971.0 36:55.502 14:02.71  23.19  24.67   0.99   1.05   0.86 214.79   0.49  0.36   0.20  178          S
2-1023.2        1001.0 1980.0 36:55.498 14:03.65  25.67  27.02   0.81   1.00   0.61  64.10   0.07  0.11   0.40    2          S
2-1024.0         843.0 2002.0 36:55.976 13:58.25  29.25  29.02    ...  >0.58   0.81   8.25   0.10  0.12   0.41  164          S
2-1025.0         948.0 1997.0 36:55.708 14:01.99  26.82  26.91  >0.55   0.68   0.32  24.81   0.31  0.16   0.70   36         BS
2-1026.0        1748.0 2003.0 36:53.903 14:31.24  27.75  27.78 >-0.15   0.80  -0.06  13.63   0.17  0.13   0.59   68         BS
2-1027.0        1571.0 2010.0 36:54.346 14:24.90  28.88  29.05  >0.29  -0.42   0.13   6.92   0.06  0.08   0.54  174          S
2-1028.0        1355.0 2008.0 36:54.832 14:17.00  27.53  27.89  >0.44  -0.07  -0.25   8.97   0.23  0.25   0.29  146         BS
2-1029.0         670.0 2011.0 36:56.420 13:52.09  27.40  27.53  >0.62  -0.05   0.18  12.86   0.30  0.20   0.62   60         BS
2-1030.0        1858.0 2008.0 36:53.676 14:35.33  27.16  27.45 >-0.10   0.62   0.20  12.50   0.30  0.23   0.74   23         BS
2-1031.0         475.0 2015.0 36:56.888 13:45.04  25.97  26.02   0.42   0.19   0.57  38.31   0.45  0.19   0.60  133         BS
2-1032.0        1316.0 2023.0 36:54.999 14:15.82  28.96  29.40    ...  >0.38   0.14   5.11   0.05  0.12   0.32   39         BS
2-1033.0        1639.0 2021.0 36:54.247 14:27.56  28.77  29.26    ...  >0.46   0.51   5.35   0.05  0.08   0.52   83         BS
2-1034.0         288.0 2022.0 36:57.354 13:38.34  28.39  28.74    ...  >0.65   0.41   7.37   0.07  0.12   0.62  121         BS
2-1035.0         440.0 2022.0 36:57.005 13:43.88  27.60  27.84  >0.55   0.06   0.06   9.58   0.13  0.16   0.52  176         BS
2-1036.0         681.0 2027.0 36:56.478 13:52.74  27.98  28.13  >0.26   0.32  -0.33   9.07   0.09  0.10   0.64   26         BS
2-1037.0        1373.0 2025.0 36:54.879 14:17.93  27.51  29.19   0.63  -1.55   1.71  11.44   0.18  0.16   0.58  170         BS
2-1038.0         781.0 2034.0 36:56.285 13:56.50  26.87  27.26  >0.31   0.91   0.17  12.89   0.14  0.19   0.32    3         BS
