 2500  4.50  0.30  0.00  0.00 lcbp03.ori    13 lcbp03.cor   13
 2500  4.50  0.50  0.00  0.00 lcbp05.ori    17 lcbp05.cor   17
 2500  4.50 -1.50  0.00  0.00 lcbm15.ori    15 lcbm15.cor   15
 2500  4.50 -3.00  0.00  0.00 lcbm30.ori    13 lcbm30.cor   13
 2500  4.50 -3.50  0.00  0.00 lcbm35.ori    13 lcbm35.cor   13
 2500  4.50 -4.00  0.00  0.00 lcbm40.ori    12 lcbm40.cor   12
 2500  5.00  0.00  0.00  0.00 lcbp00.ori    18 lcbp00.cor   18
 2500  5.00  0.10  0.00  0.00 lcbp01.ori    14 lcbp01.cor   14
 2500  5.00  0.20  0.00  0.00 lcbp02.ori    14 lcbp02.cor   14
 2500  5.00  0.30  0.00  0.00 lcbp03.ori    14 lcbp03.cor   14
 2500  5.00  0.50  0.00  0.00 lcbp05.ori    18 lcbp05.cor   18
 2500  5.00 -1.00  0.00  0.00 lcbm10.ori    12 lcbm10.cor   12
 2500  5.00 -1.50  0.00  0.00 lcbm15.ori    16 lcbm15.cor   16
 2500  5.00 -2.00  0.00  0.00 lcbm20.ori    12 lcbm20.cor   12
 2500  5.00 -2.50  0.00  0.00 lcbm25.ori    11 lcbm25.cor   11
 2500  5.00 -3.00  0.00  0.00 lcbm30.ori    14 lcbm30.cor   14
 2500  5.00 -3.50  0.00  0.00 lcbm35.ori    14 lcbm35.cor   14
 2500  5.00 -4.00  0.00  0.00 lcbm40.ori    13 lcbm40.cor   13
 2500  5.50  0.00  0.00  0.00 lcbp00.ori    19 lcbp00.cor   19
 2500  5.50  0.10  0.00  0.00 lcbp01.ori    15 lcbp01.cor   15
 2500  5.50  0.20  0.00  0.00 lcbp02.ori    15 lcbp02.cor   15
 2500  5.50  0.30  0.00  0.00 lcbp03.ori    15 lcbp03.cor   15
 2500  5.50  0.50  0.00  0.00 lcbp05.ori    19 lcbp05.cor   19
 2500  5.50 -0.10  0.00  0.00 lcbm01.ori    11 lcbm01.cor   11
 2500  5.50 -0.20  0.00  0.00 lcbm02.ori    11 lcbm02.cor   11
 2500  5.50 -0.30  0.00  0.00 lcbm03.ori    11 lcbm03.cor   11
 2500  5.50 -0.50  0.00  0.00 lcbm05.ori    14 lcbm05.cor   14
 2500  5.50 -1.00  0.00  0.00 lcbm10.ori    13 lcbm10.cor   13
 2500  5.50 -1.50  0.00  0.00 lcbm15.ori    17 lcbm15.cor   17
 2500  5.50 -2.00  0.00  0.00 lcbm20.ori    13 lcbm20.cor   13
 2500  5.50 -2.50  0.00  0.00 lcbm25.ori    12 lcbm25.cor   12
 2500  5.50 -3.00  0.00  0.00 lcbm30.ori    15 lcbm30.cor   15
 2500  5.50 -3.50  0.00  0.00 lcbm35.ori    15 lcbm35.cor   15
 2500  5.50 -4.00  0.00  0.00 lcbm40.ori    14 lcbm40.cor   14
 2500 -0.29  0.00  0.00  0.00 lcbp00.ori    13 lcbp00.cor   13
 2500 -0.29  0.10  0.00  0.00 lcbp01.ori    10 lcbp01.cor   10
 2500 -0.29  0.20  0.00  0.00 lcbp02.ori    10 lcbp02.cor   10
 2500 -0.29  0.30  0.00  0.00 lcbp03.ori    10 lcbp03.cor   10
 2500 -0.29  0.50  0.00  0.00 lcbp05.ori    13 lcbp05.cor   13
 2500 -0.29 -0.10  0.00  0.00 lcbm01.ori    10 lcbm01.cor   10
 2500 -0.29 -0.20  0.00  0.00 lcbm02.ori    10 lcbm02.cor   10
 2500 -0.29 -0.30  0.00  0.00 lcbm03.ori    10 lcbm03.cor   10
 2500 -0.29 -0.50  0.00  0.00 lcbm05.ori    13 lcbm05.cor   13
 2500 -0.29 -1.00  0.00  0.00 lcbm10.ori    10 lcbm10.cor   10
 2500 -0.29 -1.50  0.00  0.00 lcbm15.ori    13 lcbm15.cor   13
 2500 -0.70  0.00  0.00  0.00 lcbp00.ori    12 lcbp00.cor   12
 2500 -0.70  0.10  0.00  0.00 lcbp01.ori     9 lcbp01.cor    9
 2500 -0.70  0.20  0.00  0.00 lcbp02.ori     9 lcbp02.cor    9
 2500 -0.70  0.30  0.00  0.00 lcbp03.ori     9 lcbp03.cor    9
 2500 -0.70  0.50  0.00  0.00 lcbp05.ori    12 lcbp05.cor   12
 2500 -0.70 -0.10  0.00  0.00 lcbm01.ori     9 lcbm01.cor    9
 2500 -0.70 -0.20  0.00  0.00 lcbm02.ori     9 lcbm02.cor    9
 2500 -0.70 -0.30  0.00  0.00 lcbm03.ori     9 lcbm03.cor    9
 2500 -0.70 -0.50  0.00  0.00 lcbm05.ori    12 lcbm05.cor   12
 2500 -0.70 -1.00  0.00  0.00 lcbm10.ori     9 lcbm10.cor    9
 2500 -0.70 -1.50  0.00  0.00 lcbm15.ori    12 lcbm15.cor   12
 2500 -1.02  0.00  0.00  0.00 lcbp00.ori    11 lcbp00.cor   11
 2500 -1.02  0.10  0.00  0.00 lcbp01.ori     8 lcbp01.cor    8
