LRIS B FILTER, printed from ~mhc/keck/filters/filter_b.spc  
by mhc 9/8/97.


Column     Wavelength      Value
    1511     7459.8999       4.47919228E-05
    1512     7462.3901       5.17253284E-05
    1513     7464.8799       5.78773543E-05
    1514     7467.3701       3.79276971E-05
    1515     7469.8599       5.94609519E-05
    1516     7472.3501       4.76501809E-05
    1517     7474.8398       5.09762503E-05
    1518     7477.3301       5.12872830E-05
    1519     7479.8198       8.27376571E-05
    1520     7482.3101       7.19364180E-05
    1521     7484.7998       3.92656220E-05
    1522     7487.2900       4.06433101E-05
    1523     7489.7798       5.50765253E-05
    1524     7492.2700       5.91002827E-05
    1525     7494.7603       2.67198066E-05
    1526     7497.2500       5.87272480E-05
    1527     7499.7402       5.61177949E-05
    1528     7502.2300       5.72037243E-05
    1529     7504.7202       5.14344756E-05
    1530     7507.2100       5.96781865E-05
    1531     7509.7002       4.55007321E-05
    1532     7512.1899       4.67682039E-05
    1533     7514.6802       3.37817582E-05
    1534     7517.1699       7.03131809E-05
    1535     7519.6602       6.34856988E-05
    1536     7522.1499       3.98620941E-05
    1537     7524.6401       4.45137412E-05
    1538     7527.1299       5.01105169E-05
    1539     7529.6201       7.05199855E-05
    1540     7532.1099       2.75172861E-05
    1541     7534.6001       4.65404082E-05
    1542     7537.0898       3.93849659E-05
    1543     7539.5801       7.38484450E-05
    1544     7542.0698       6.30833092E-05
    1545     7544.5601       4.77604517E-05
    1546     7547.0498       6.76443815E-05
    1547     7549.5400       6.68369903E-05
    1548     7552.0298       3.04900004E-05
    1549     7554.5200       4.80252420E-05
    1550     7557.0103       5.57343810E-05
    1551     7559.5000       7.04258127E-05
    1552     7561.9902       5.08375306E-05
    1553     7564.4800       5.88201874E-05
    1554     7566.9702       5.92220094E-05
    1555     7569.4600       6.81363308E-05
    1556     7571.9502       7.48889142E-05
    1557     7574.4399       6.23951928E-05
    1558     7576.9302       6.51759765E-05
    1559     7579.4199       4.76375026E-05
    1560     7581.9102       3.63813488E-05
    1561     7584.3999       5.04901072E-05
    1562     7586.8901       5.46145384E-05
    1563     7589.3799       4.27099658E-05
    1564     7591.8701       4.27038212E-05
    1565     7594.3599       5.24408315E-05
    1566     7596.8501       5.88742259E-05
    1567     7599.3398       4.11733781E-05
    1568     7601.8301       5.20651156E-05
    1569     7604.3198       3.29512914E-05
    1570     7606.8101       4.08682390E-05
    1571     7609.2998       5.55340157E-05
    1572     7611.7900       7.70860934E-05
    1573     7614.2798       7.19274540E-05
    1574     7616.7700       6.24635431E-05
    1575     7619.2603       4.55608679E-05
    1576     7621.7500       4.68861399E-05
    1577     7624.2402       5.13223422E-05
    1578     7626.7300       4.68337239E-05
    1579     7629.2202       5.84976005E-05
    1580     7631.7100       6.00239946E-05
    1581     7634.2002       8.13146762E-05
    1582     7636.6899       6.06827234E-05
    1583     7639.1802       4.32508241E-05
    1584     7641.6699       5.81316199E-05
    1585     7644.1602       6.08813680E-05
    1586     7646.6499       4.42433957E-05
    1587     7649.1401       3.57187855E-05
    1588     7651.6299       6.20586798E-05
    1589     7654.1201       5.45321527E-05
    1590     7656.6099       2.55168816E-05
    1591     7659.1001       5.73189427E-05
    1592     7661.5898       4.86492681E-05
    1593     7664.0801       6.13236989E-05
    1594     7666.5698       5.82736357E-05
    1595     7669.0601       5.84088411E-05
    1596     7671.5498       5.62533751E-05
    1597     7674.0400       6.98690565E-05
    1598     7676.5298       3.02627323E-05
    1599     7679.0200       8.65073162E-05
    1600     7681.5103       8.19110865E-05
    1601     7684.0000       7.05825005E-05
    1602     7686.4902       4.31310291E-05
    1603     7688.9800       2.75987695E-05
    1604     7691.4702       8.37719417E-05
    1605     7693.9600       7.32236804E-05
    1606     7696.4502       8.58804269E-05
    1607     7698.9399       6.42553277E-05
    1608     7701.4302       5.68973446E-05
    1609     7703.9199       6.33237432E-05
    1610     7706.4102       8.97062055E-05
    1611     7708.8999       5.48759745E-05
    1612     7711.3901       6.47059132E-05
    1613     7713.8799       4.39665673E-05
    1614     7716.3701       3.77705146E-05
    1615     7718.8599       6.35121760E-05
    1616     7721.3501       6.84902916E-05
    1617     7723.8398       8.56772240E-05
    1618     7726.3301       6.64819745E-05
    1619     7728.8198       6.78293363E-05
    1620     7731.3101       7.30069005E-05
    1621     7733.7998       7.54530847E-05
    1622     7736.2900       6.51974260E-05
    1623     7738.7798       9.21933824E-05
    1624     7741.2700       8.42915906E-05
    1625     7743.7603       7.64386714E-05
    1626     7746.2500       8.85720365E-05
    1627     7748.7402       6.07236725E-05
    1628     7751.2300       5.81922795E-05
    1629     7753.7202       5.09079582E-05
    1630     7756.2100       8.66351038E-05
    1631     7758.7002       8.02551222E-05
    1632     7761.1899       7.44284334E-05
    1633     7763.6802       7.19929085E-05
    1634     7766.1699       4.63788892E-05
    1635     7768.6602       7.49305109E-05
    1636     7771.1499       8.63271125E-05
    1637     7773.6401       7.21280376E-05
    1638     7776.1299       8.14058949E-05
    1639     7778.6201       5.49202232E-05
    1640     7781.1099       8.27736658E-05
    1641     7783.6001       9.51676775E-05
    1642     7786.0898       1.03482555E-04
    1643     7788.5801       8.12508806E-05
    1644     7791.0698       7.18417941E-05
    1645     7793.5601       9.91456327E-05
    1646     7796.0498       1.05287938E-04
    1647     7798.5400       8.94638943E-05
    1648     7801.0298       9.03233013E-05
    1649     7803.5200       6.61302620E-05
    1650     7806.0103       1.19121774E-04
    1651     7808.5000       1.26556930E-04
    1652     7810.9902       8.47126284E-05
    1653     7813.4800       9.20267266E-05
    1654     7815.9702       1.03408427E-04
    1655     7818.4600       8.73638492E-05
    1656     7820.9502       9.07069334E-05
    1657     7823.4399       1.04703722E-04
    1658     7825.9302       6.92674803E-05
    1659     7828.4199       8.73086683E-05
    1660     7830.9102       9.31807299E-05
    1661     7833.3999       1.00615805E-04
    1662     7835.8901       8.81375745E-05
    1663     7838.3799       1.07547385E-04
    1664     7840.8701       9.30715032E-05
    1665     7843.3599       1.37657538E-04
    1666     7845.8501       1.07174565E-04
    1667     7848.3398       9.96601157E-05
    1668     7850.8301       9.26632420E-05
    1669     7853.3198       1.15655828E-04
    1670     7855.8101       9.99405529E-05
    1671     7858.2998       9.35673525E-05
    1672     7860.7900       1.31376844E-04
    1673     7863.2798       1.19807606E-04
    1674     7865.7700       1.07109343E-04
    1675     7868.2603       1.07262866E-04
    1676     7870.7500       1.15126124E-04
    1677     7873.2402       1.47489176E-04
    1678     7875.7300       9.89246109E-05
    1679     7878.2202       1.28292333E-04
    1680     7880.7100       1.24990649E-04
    1681     7883.2002       1.13782888E-04
    1682     7885.6899       1.16041701E-04
    1683     7888.1802       1.36014423E-04
    1684     7890.6699       1.50057691E-04
    1685     7893.1602       9.92341229E-05
    1686     7895.6499       8.93564647E-05
    1687     7898.1401       1.49952000E-04
    1688     7900.6299       1.38067044E-04
    1689     7903.1201       1.23368314E-04
    1690     7905.6099       1.47733343E-04
    1691     7908.1001       1.35620634E-04
    1692     7910.5898       1.21828547E-04
    1693     7913.0801       1.51552871E-04
    1694     7915.5698       1.48867883E-04
    1695     7918.0601       1.63789606E-04
    1696     7920.5498       1.70160172E-04
    1697     7923.0400       1.63817298E-04
    1698     7925.5298       1.49542000E-04
    1699     7928.0200       1.66005542E-04
    1700     7930.5103       1.82293792E-04
    1701     7933.0000       1.33246227E-04
    1702     7935.4902       1.15741852E-04
    1703     7937.9800       1.35388167E-04
    1704     7940.4702       1.52537599E-04
    1705     7942.9600       1.63131481E-04
    1706     7945.4502       1.84076096E-04
    1707     7947.9399       1.32005051E-04
    1708     7950.4302       1.76553440E-04
    1709     7952.9199       1.56489608E-04
    1710     7955.4102       1.63576580E-04
    1711     7957.8999       1.60057432E-04
    1712     7960.3901       1.52141758E-04
    1713     7962.8799       1.75280715E-04
    1714     7965.3701       2.01374496E-04
    1715     7967.8599       1.61281234E-04
    1716     7970.3501       1.67946011E-04
    1717     7972.8398       2.03681266E-04
    1718     7975.3301       1.87362457E-04
    1719     7977.8198       1.83787619E-04
    1720     7980.3101       1.82057061E-04
    1721     7982.7998       1.96668319E-04
    1722     7985.2900       1.80663905E-04
    1723     7987.7798       2.21090755E-04
    1724     7990.2700       2.30172460E-04
    1725     7992.7603       2.05452816E-04
    1726     7995.2500       2.13057167E-04
    1727     7997.7402       2.03770993E-04
    1728     8000.2300       1.88595513E-04
    1729     8002.7202       2.03379430E-04
    1730     8005.2100       2.32700317E-04
    1731     8007.7002       2.33356433E-04
    1732     8010.1899       2.09539838E-04
    1733     8012.6802       2.33849074E-04
    1734     8015.1699       2.04848155E-04
    1735     8017.6602       2.16639251E-04
    1736     8020.1499       2.30724778E-04
    1737     8022.6401       2.19019581E-04
    1738     8025.1299       2.40668669E-04
    1739     8027.6201       2.42593364E-04
    1740     8030.1099       2.37753964E-04
    1741     8032.6001       2.61969195E-04
    1742     8035.0898       2.33030587E-04
    1743     8037.5801       2.45978328E-04
    1744     8040.0698       2.57545034E-04
    1745     8042.5601       2.54964863E-04
    1746     8045.0498       2.72040896E-04
    1747     8047.5400       2.62865186E-04
    1748     8050.0298       2.26797216E-04
    1749     8052.5200       2.75834784E-04
    1750     8055.0103       2.89932796E-04
    1751     8057.5000       3.23974207E-04
    1752     8059.9902       2.38363893E-04
    1753     8062.4800       2.78534950E-04
    1754     8064.9702       2.81943823E-04
    1755     8067.4600       2.74164428E-04
    1756     8069.9502       2.82215129E-04
    1757     8072.4399       2.72242090E-04
    1758     8074.9302       2.83622037E-04
    1759     8077.4199       2.93341349E-04
    1760     8079.9102       2.91533885E-04
    1761     8082.3999       2.85748945E-04
    1762     8084.8901       3.06333415E-04
    1763     8087.3799       2.72641046E-04
    1764     8089.8701       3.17595957E-04
    1765     8092.3599       2.58600630E-04
    1766     8094.8501       3.28745460E-04
    1767     8097.3398       2.98402854E-04
    1768     8099.8301       2.94566213E-04
    1769     8102.3198       3.43409076E-04
    1770     8104.8101       3.01836350E-04
    1771     8107.2998       3.35914170E-04
    1772     8109.7900       3.34112730E-04
    1773     8112.2798       3.44556058E-04
    1774     8114.7700       3.31411837E-04
    1775     8117.2603       3.01662862E-04
    1776     8119.7500       3.44036322E-04
    1777     8122.2402       3.46290064E-04
    1778     8124.7300       3.99999961E-04
    1779     8127.2202       3.58439022E-04
    1780     8129.7100       3.85206426E-04
    1781     8132.2002       3.30051174E-04
    1782     8134.6899       3.57801269E-04
    1783     8137.1802       3.25958361E-04
    1784     8139.6699       3.44564731E-04
    1785     8142.1602       3.54785472E-04
    1786     8144.6499       3.54790012E-04
    1787     8147.1401       3.96162737E-04
    1788     8149.6299       4.18023585E-04
    1789     8152.1201       3.82857863E-04
    1790     8154.6099       3.61876766E-04
    1791     8157.1001       3.94552946E-04
    1792     8159.5898       3.77089280E-04
    1793     8162.0801       4.36761475E-04
    1794     8164.5698       3.95997748E-04
    1795     8167.0601       3.97591852E-04
    1796     8169.5498       3.75221076E-04
    1797     8172.0400       3.78853903E-04
    1798     8174.5298       3.93359922E-04
    1799     8177.0200       4.32504981E-04
    1800     8179.5103       4.39036958E-04
    1801     8182.0000       4.24441765E-04
    1802     8184.4902       3.83564155E-04
    1803     8186.9800       4.15404269E-04
    1804     8189.4702       4.42657358E-04
    1805     8191.9600       4.22087789E-04
    1806     8194.4502       4.04590101E-04
    1807     8196.9404       4.10486478E-04
    1808     8199.4297       4.36698494E-04
    1809     8201.9199       4.25423554E-04
    1810     8204.4102       4.22619109E-04
    1811     8206.9004       4.55621222E-04
    1812     8209.3896       4.32115979E-04
    1813     8211.8799       4.37670271E-04
    1814     8214.3701       4.64034907E-04
    1815     8216.8604       4.90592502E-04
    1816     8219.3496       4.55720350E-04
    1817     8221.8398       4.54209599E-04
    1818     8224.3301       4.41519398E-04
    1819     8226.8203       4.09217086E-04
    1820     8229.3096       4.80571995E-04
    1821     8231.7998       4.76556888E-04
    1822     8234.2900       4.53366898E-04
    1823     8236.7803       4.30562010E-04
    1824     8239.2695       4.41897253E-04
    1825     8241.7598       4.66774567E-04
    1826     8244.2500       4.50824446E-04
    1827     8246.7402       4.85522294E-04
    1828     8249.2305       4.63787088E-04
    1829     8251.7197       4.80638118E-04
    1830     8254.2100       5.04534401E-04
    1831     8256.7002       4.59732488E-04
    1832     8259.1904       5.11991791E-04
    1833     8261.6797       5.12603961E-04
    1834     8264.1699       5.47579839E-04
    1835     8266.6602       5.26411925E-04
    1836     8269.1504       5.26528340E-04
    1837     8271.6396       4.98939771E-04
    1838     8274.1299       5.35960135E-04
    1839     8276.6201       4.79731942E-04
    1840     8279.1104       4.98981331E-04
    1841     8281.5996       5.27313969E-04
    1842     8284.0898       5.41505171E-04
    1843     8286.5801       5.58436499E-04
    1844     8289.0703       5.05350530E-04
    1845     8291.5596       5.22773713E-04
    1846     8294.0498       5.56364248E-04
    1847     8296.5400       5.41083573E-04
    1848     8299.0303       5.25393407E-04
    1849     8301.5195       5.38625405E-04
    1850     8304.0098       5.40545559E-04
    1851     8306.5000       5.10393060E-04
    1852     8308.9902       5.30661200E-04
    1853     8311.4805       5.46663534E-04
    1854     8313.9697       5.49881370E-04
    1855     8316.4600       5.36737556E-04
    1856     8318.9502       5.36471489E-04
    1857     8321.4404       5.81169268E-04
    1858     8323.9297       5.94718906E-04
    1859     8326.4199       5.95525897E-04
    1860     8328.9102       5.87257440E-04
    1861     8331.4004       5.57668973E-04
    1862     8333.8896       5.83167945E-04
    1863     8336.3799       5.98019280E-04
    1864     8338.8701       6.05149427E-04
    1865     8341.3604       5.19561640E-04
    1866     8343.8496       6.06022310E-04
    1867     8346.3398       5.72441495E-04
    1868     8348.8301       6.31037750E-04
    1869     8351.3203       6.05682377E-04
    1870     8353.8096       6.33537304E-04
    1871     8356.2998       6.04423287E-04
    1872     8358.7900       5.52494312E-04
    1873     8361.2803       5.99431223E-04
    1874     8363.7695       6.48018846E-04
    1875     8366.2598       6.15869649E-04
    1876     8368.7500       6.33159536E-04
    1877     8371.2402       6.70324313E-04
    1878     8373.7305       6.57727011E-04
    1879     8376.2197       6.03536435E-04
    1880     8378.7100       6.57562516E-04
    1881     8381.2002       5.86383860E-04
    1882     8383.6904       6.43495528E-04
    1883     8386.1797       6.02059532E-04
    1884     8388.6699       6.11469150E-04
    1885     8391.1602       5.83331333E-04
    1886     8393.6504       6.27428701E-04
    1887     8396.1396       6.40541548E-04
    1888     8398.6299       6.59840589E-04
    1889     8401.1201       6.01686421E-04
    1890     8403.6104       6.40029204E-04
    1891     8406.0996       6.32158888E-04
    1892     8408.5898       6.28452341E-04
    1893     8411.0801       6.13021606E-04
    1894     8413.5703       6.29463233E-04
    1895     8416.0596       6.50372240E-04
    1896     8418.5498       6.30934141E-04
    1897     8421.0400       6.12634234E-04
    1898     8423.5303       6.23133150E-04
    1899     8426.0195       6.35554898E-04
    1900     8428.5098       5.84940834E-04
    1901     8431.0000       6.58418867E-04
    1902     8433.4902       6.29306829E-04
    1903     8435.9805       6.55306620E-04
    1904     8438.4697       7.01975659E-04
    1905     8440.9600       6.18653547E-04
    1906     8443.4502       5.85452479E-04
    1907     8445.9404       6.99669123E-04
    1908     8448.4297       6.45979831E-04
    1909     8450.9199       6.51859445E-04
    1910     8453.4102       6.38641999E-04
    1911     8455.9004       6.58350589E-04
    1912     8458.3896       6.71625021E-04
    1913     8460.8799       6.25091488E-04
    1914     8463.3701       6.03783061E-04
    1915     8465.8604       6.67804212E-04
    1916     8468.3496       6.31054747E-04
    1917     8470.8398       6.53846771E-04
    1918     8473.3301       6.45754277E-04
    1919     8475.8203       6.34153897E-04
    1920     8478.3096       6.25160988E-04
    1921     8480.7998       7.02162506E-04
    1922     8483.2900       6.63926359E-04
    1923     8485.7803       6.39711972E-04
    1924     8488.2695       6.65748550E-04
    1925     8490.7598       6.04148605E-04
    1926     8493.2500       6.20301347E-04
    1927     8495.7402       6.26744353E-04
    1928     8498.2305       6.47887995E-04
    1929     8500.7197       6.52144547E-04
    1930     8503.2100       7.05591636E-04
    1931     8505.7002       6.65248837E-04
    1932     8508.1904       6.52176037E-04
    1933     8510.6797       6.40703656E-04
    1934     8513.1699       6.70444686E-04
    1935     8515.6602       6.54849980E-04
    1936     8518.1504       6.55610580E-04
    1937     8520.6396       5.98078070E-04
    1938     8523.1299       6.34098949E-04
    1939     8525.6201       6.62922917E-04
    1940     8528.1104       6.21200772E-04
    1941     8530.5996       6.10713614E-04
    1942     8533.0898       6.42774161E-04
    1943     8535.5801       6.83319056E-04
    1944     8538.0703       6.05204492E-04
    1945     8540.5596       6.21922256E-04
    1946     8543.0498       6.54467090E-04
    1947     8545.5400       6.90293382E-04
    1948     8548.0303       6.05704496E-04
    1949     8550.5195       6.54660515E-04
    1950     8553.0098       6.47739857E-04
    1951     8555.5000       6.41122228E-04
    1952     8557.9902       6.55668671E-04
    1953     8560.4805       6.18962164E-04
    1954     8562.9697       6.47024892E-04
    1955     8565.4600       6.94770133E-04
    1956     8567.9502       6.52941992E-04
    1957     8570.4404       6.58273173E-04
    1958     8572.9297       6.55363081E-04
    1959     8575.4199       5.99069637E-04
    1960     8577.9102       6.89613866E-04
    1961     8580.4004       6.24815992E-04
    1962     8582.8896       6.10467221E-04
    1963     8585.3799       6.92087691E-04
    1964     8587.8701       6.19320141E-04
    1965     8590.3604       6.61960337E-04
    1966     8592.8496       6.39295904E-04
    1967     8595.3398       6.48613262E-04
    1968     8597.8301       6.75853051E-04
    1969     8600.3203       5.86246839E-04
    1970     8602.8096       7.12254667E-04
    1971     8605.2998       6.85844629E-04
    1972     8607.7900       6.26521884E-04
    1973     8610.2803       6.37446356E-04
    1974     8612.7695       7.00689619E-04
    1975     8615.2598       6.41680672E-04
    1976     8617.7500       7.06799910E-04
    1977     8620.2402       5.94954879E-04
    1978     8622.7305       6.75228541E-04
    1979     8625.2197       6.73075439E-04
    1980     8627.7100       6.76549389E-04
    1981     8630.2002       7.05071725E-04
    1982     8632.6904       6.67346991E-04
    1983     8635.1797       6.76943047E-04
    1984     8637.6699       6.72643131E-04
    1985     8640.1602       6.51841226E-04
    1986     8642.6504       6.62021164E-04
    1987     8645.1396       6.55234384E-04
    1988     8647.6299       6.74462935E-04
    1989     8650.1201       6.62220235E-04
    1990     8652.6104       7.33761000E-04
    1991     8655.0996       6.84570696E-04
    1992     8657.5898       6.96053263E-04
    1993     8660.0801       6.70255744E-04
    1994     8662.5703       6.79534569E-04
    1995     8665.0596       7.31756620E-04
    1996     8667.5498       6.85631763E-04
    1997     8670.0400       6.74099312E-04
    1998     8672.5303       7.13559391E-04
    1999     8675.0195       7.64446799E-04
    2000     8677.5098       7.50470674E-04
    2001     8680.0000       6.77600270E-04
    2002     8682.4902       7.06206716E-04
    2003     8684.9805       6.88201399E-04
    2004     8687.4697       6.89078646E-04
    2005     8689.9600       6.64933643E-04
    2006     8692.4502       6.50133006E-04
    2007     8694.9404       7.23949284E-04
    2008     8697.4297       6.83320919E-04
    2009     8699.9199       6.81888661E-04
    2010     8702.4102       7.18379335E-04
    2011     8704.9004       6.79428398E-04
    2012     8707.3896       7.40623567E-04
    2013     8709.8799       6.33193355E-04
    2014     8712.3701       6.93202135E-04
    2015     8714.8604       6.87199237E-04
    2016     8717.3496       7.04919396E-04
    2017     8719.8398       7.17996678E-04
    2018     8722.3301       6.92590838E-04
    2019     8724.8203       7.01022043E-04
    2020     8727.3096       7.28993968E-04
    2021     8729.7998       7.20079872E-04
    2022     8732.2900       7.43635988E-04
    2023     8734.7803       7.18208845E-04
    2024     8737.2695       7.42659438E-04
    2025     8739.7598       7.06336228E-04
    2026     8742.2500       7.31718144E-04
    2027     8744.7402       7.13018817E-04
    2028     8747.2305       7.06867897E-04
    2029     8749.7197       7.50591687E-04
    2030     8752.2100       7.07934378E-04
    2031     8754.7002       7.10634398E-04
    2032     8757.1904       6.64319377E-04
    2033     8759.6797       7.58429582E-04
    2034     8762.1699       7.14437920E-04
    2035     8764.6602       6.87445281E-04
    2036     8767.1504       7.95827305E-04
    2037     8769.6396       7.05792860E-04
    2038     8772.1299       7.77043053E-04
    2039     8774.6201       7.22396362E-04
    2040     8777.1104       6.82826154E-04
    2041     8779.5996       7.28208455E-04
    2042     8782.0898       7.33729801E-04
    2043     8784.5801       7.15523725E-04
    2044     8787.0703       6.82766200E-04
    2045     8789.5596       6.71671703E-04
    2046     8792.0498       6.93147944E-04
    2047     8794.5400       6.50405709E-04
    2048     8797.0303       7.06185470E-04

