WAVE	FLUX	T	QE	NU	STARToverNU	EXTINCT	THROUGHPUT	R	SOLGEL	WINDOW	TOTAL
8460.0	2.73877e+12	0.00014461	0.39232			0.983123	0.672525	0.861556	0.986925	0.990189	3.75107e-05
8465.0	2.68945e+12	0.000143833	0.39128			0.983178	0.672843	0.861778	0.986919	0.990186	3.72299e-05
8470.0	1.63426e+12	8.83621e-05	0.39024			0.983232	0.673156	0.862	0.986912	0.990183	2.28228e-05
8475.0	2.21761e+12	0.000119262	0.3892			0.983286	0.673476	0.862222	0.986906	0.990181	3.07381e-05
8480.0	1.89553e+12	0.000101724	0.38816			0.983341	0.673794	0.862444	0.9869	0.990178	2.61617e-05
8485.0	1.63018e+12	8.74138e-05	0.38712			0.983395	0.674114	0.862667	0.986894	0.990175	2.2433e-05
8490.0	1.16134e+12	6.31028e-05	0.38608			0.983449	0.674428	0.862889	0.986887	0.990172	1.6159e-05
8495.0	8.76229e+11	5.07372e-05	0.38504			0.983504	0.674747	0.863111	0.986881	0.990169	1.29643e-05
8500.0	1.08749e+12	6.57673e-05	0.384			0.983558	0.675066	0.863333	0.986875	0.990167	1.67682e-05
8505.0	9.88667e+11	5.66548e-05	0.38296			0.983612	0.675386	0.863556	0.986869	0.990164	1.44134e-05
8510.0	1.42638e+12	7.9214e-05	0.38192			0.983667	0.675701	0.863778	0.986862	0.990161	2.01084e-05
8515.0	1.24357e+12	6.97926e-05	0.38088			0.983721	0.676019	0.864	0.986856	0.990158	1.76778e-05
8520.0	1.10029e+12	6.17314e-05	0.37984			0.983775	0.67634	0.864222	0.98685	0.990156	1.56015e-05
8525.0	1.20402e+12	6.79325e-05	0.3788			0.98383	0.676658	0.864444	0.986844	0.990153	1.71308e-05
8530.0	1.18957e+12	6.77254e-05	0.37776			0.983884	0.676979	0.864667	0.986838	0.99015	1.70407e-05
8535.0	1.30122e+12	7.74738e-05	0.37672			0.983939	0.677293	0.864889	0.986831	0.990147	1.94499e-05
8540.0	1.38594e+12	9.36368e-05	0.37568			0.983993	0.677612	0.865111	0.986825	0.990144	2.34551e-05
8545.0	2.0194e+12	0.000141278	0.37464			0.984047	0.677933	0.865333	0.986819	0.990142	3.53095e-05
8550.0	2.25314e+12	0.000145735	0.3736			0.984102	0.678249	0.865556	0.986812	0.990139	3.63413e-05
8555.0	1.38711e+12	8.3923e-05	0.37256			0.984156	0.678568	0.865778	0.986806	0.990136	2.08802e-05
8560.0	2.72647e+12	0.000159072	0.37152			0.984211	0.678887	0.866	0.9868	0.990133	3.94877e-05
8565.0	2.2521e+12	0.000129605	0.37048			0.984265	0.679208	0.866222	0.986794	0.990131	3.20997e-05
8570.0	2.07688e+12	0.00011995	0.36944			0.984319	0.679527	0.866444	0.986788	0.990128	2.96406e-05
8575.0	1.45736e+12	8.45518e-05	0.3684			0.984374	0.679844	0.866667	0.986781	0.990125	2.08455e-05
8580.0	2.03792e+12	0.000119048	0.36736			0.984428	0.680163	0.866889	0.986775	0.990122	2.92827e-05
8585.0	8.82022e+11	5.17548e-05	0.36632			0.984482	0.680483	0.867111	0.986769	0.990119	1.2701e-05
8590.0	2.01066e+12	0.000118243	0.36528			0.984537	0.6808	0.867333	0.986762	0.990117	2.89503e-05
8595.0	1.3405e+12	7.92523e-05	0.36424			0.984591	0.681121	0.867556	0.986756	0.990114	1.93589e-05
8600.0	1.34283e+12	7.95025e-05	0.3632			0.984646	0.68144	0.867778	0.98675	0.990111	1.93747e-05
8605.0	9.3047e+11	5.48586e-05	0.36216			0.9847	0.68176	0.868	0.986744	0.990108	1.33377e-05
8610.0	1.1585e+12	6.86951e-05	0.36112			0.984755	0.682077	0.868222	0.986737	0.990106	1.66625e-05
8615.0	6.33697e+11	3.791e-05	0.36008			0.984809	0.682397	0.868444	0.986731	0.990103	9.17364e-06
8620.0	1.3045e+12	7.78698e-05	0.35904			0.984863	0.682718	0.868667	0.986725	0.9901	1.87988e-05
8625.0	9.29777e+11	5.53565e-05	0.358			0.984918	0.683038	0.868889	0.986719	0.990097	1.3332e-05
8630.0	1.03269e+12	6.11974e-05	0.35696			0.984972	0.683354	0.869111	0.986712	0.990094	1.47035e-05
8635.0	3.47895e+11	2.05811e-05	0.35592			0.985027	0.683676	0.869333	0.986706	0.990092	4.93309e-06
8640.0	5.39559e+11	3.20844e-05	0.35488			0.985081	0.683997	0.869556	0.9867	0.990089	7.67188e-06
8645.0	3.95603e+11	2.37945e-05	0.35384			0.985136	0.684317	0.869778	0.986694	0.990086	5.67593e-06
8650.0	8.16647e+11	4.96148e-05	0.3528			0.98519	0.684634	0.87	0.986687	0.990083	1.18064e-05
8655.0	1.1407e+12	7.14627e-05	0.35176			0.985244	0.684955	0.870222	0.986681	0.990081	1.69641e-05
8660.0	1.5168e+12	0.000104065	0.35072			0.985299	0.685276	0.870444	0.986675	0.990078	2.46433e-05
8665.0	1.48603e+12	0.000107342	0.34968			0.985353	0.685598	0.870667	0.986669	0.990075	2.53572e-05
8670.0	1.48252e+12	0.000101785	0.34864			0.985408	0.685914	0.870889	0.986662	0.990072	2.39854e-05
8675.0	1.41211e+12	9.13503e-05	0.3476			0.985462	0.686234	0.871111	0.986656	0.990069	2.14735e-05
8680.0	1.21261e+12	7.5853e-05	0.34656			0.985517	0.686556	0.871333	0.98665	0.990067	1.77865e-05
8685.0	1.74809e+12	0.000109923	0.34552			0.985571	0.686879	0.871556	0.986644	0.990064	2.57116e-05
8690.0	7.87776e+11	4.99691e-05	0.34448			0.985626	0.687195	0.871778	0.986637	0.990061	1.16589e-05
8695.0	9.17056e+11	5.69119e-05	0.34344			0.98568	0.687516	0.872	0.986631	0.990058	1.32456e-05
8700.0	1.24433e+12	7.58734e-05	0.3424			0.985735	0.687838	0.872222	0.986625	0.990056	1.76145e-05
8705.0	1.60748e+12	9.81702e-05	0.34136			0.985789	0.688159	0.872444	0.986619	0.990053	2.27334e-05
8710.0	6.83872e+11	4.22537e-05	0.34032			0.985844	0.688482	0.872667	0.986613	0.99005	9.76007e-06
8715.0	1.1745e+12	7.27671e-05	0.33928			0.985898	0.688798	0.872889	0.986606	0.990047	1.67655e-05
8720.0	5.6221e+11	3.46483e-05	0.33824			0.985953	0.68912	0.873111	0.9866	0.990044	7.96266e-06
8725.0	6.84197e+11	4.23583e-05	0.3372			0.986007	0.689442	0.873333	0.986594	0.990042	9.70966e-06
8730.0	6.20441e+11	3.87411e-05	0.33616			0.986061	0.689761	0.873556	0.986587	0.990039	8.85769e-06
8735.0	4.26691e+11	2.69034e-05	0.33512			0.986116	0.690082	0.873778	0.986581	0.990036	6.13531e-06
8740.0	5.50595e+11	3.4807e-05	0.33408			0.98617	0.690403	0.874	0.986575	0.990033	7.9172e-06
8745.0	7.39438e+11	4.67272e-05	0.33304			0.986225	0.690726	0.874222	0.986569	0.990031	1.0601e-05
8750.0	4.61742e+11	2.94201e-05	0.332			0.986279	0.691048	0.874444	0.986563	0.990028	6.65718e-06
8755.0	8.87581e+11	5.68125e-05	0.33096			0.986334	0.691366	0.874667	0.986556	0.990025	1.28219e-05
