# Units:
#  "lambda" is in Angstroms
#  "pass" is the contribution to the detector signal per photon
# 
# Bandpass Name(s): W4
# 
# Instrument: WISE
# 
# Determined by: WISE team
# 
# Date of determination: sometime before 2009-Aug-04
# 
# Meaning of/Reason for default column: Only column available
# 
# Notes:
#  Obtained from the web site
#   http://www.astro.ucla.edu/~wright/WISE/passbands.html
# 
# Mike Blanton, NYU 2011-Apr-11
|    lambda |      pass |    unc |
|  138200.0 | 5.422e-07 |   78.0 |
|  138300.0 | 5.428e-07 |   78.0 |
|  138400.0 | 5.435e-07 |   77.0 |
|  138500.0 |  5.45e-07 |   77.0 |
|  138600.0 | 5.454e-07 |   77.0 |
|  138700.0 | 5.466e-07 |   77.0 |
|  138800.0 | 5.476e-07 |   77.0 |
|  138900.0 | 5.484e-07 |   77.0 |
|  139000.0 | 5.493e-07 |   77.0 |
|  139100.0 | 5.501e-07 |   77.0 |
|  139200.0 | 5.429e-07 |   76.0 |
|  139300.0 | 5.466e-07 |   76.0 |
|  139400.0 |  5.47e-07 |   76.0 |
|  139500.0 |  5.39e-07 |   76.0 |
|  139600.0 | 5.538e-07 |   76.0 |
|  139700.0 | 5.538e-07 |   76.0 |
|  139800.0 |  5.55e-07 |   76.0 |
|  139900.0 | 5.553e-07 |   76.0 |
|  140000.0 | 5.557e-07 |   76.0 |
|  140100.0 | 5.504e-07 |   76.0 |
|  140200.0 | 5.539e-07 |   76.0 |
|  140300.0 | 5.529e-07 |   76.0 |
|  140400.0 | 5.569e-07 |   76.0 |
|  140500.0 | 5.574e-07 |   76.0 |
|  140600.0 | 5.583e-07 |   77.0 |
|  140700.0 | 5.598e-07 |   77.0 |
|  140800.0 | 5.512e-07 |   76.0 |
|  140900.0 | 5.537e-07 |   76.0 |
|  141000.0 | 5.591e-07 |   77.0 |
|  141100.0 | 5.556e-07 |   77.0 |
|  141200.0 | 5.525e-07 |   77.0 |
|  141300.0 | 5.497e-07 |   77.0 |
|  141400.0 | 5.413e-07 |   77.0 |
|  141500.0 | 5.423e-07 |   77.0 |
|  141600.0 | 5.412e-07 |   77.0 |
|  141700.0 | 5.386e-07 |   77.0 |
|  141800.0 |   5.3e-07 |   77.0 |
|  141900.0 | 5.373e-07 |   77.0 |
|  142000.0 | 5.358e-07 |   78.0 |
|  142100.0 | 5.259e-07 |   77.0 |
|  142200.0 | 5.287e-07 |   78.0 |
|  142300.0 | 5.287e-07 |   78.0 |
|  142400.0 | 5.282e-07 |   78.0 |
|  142500.0 | 5.284e-07 |   78.0 |
|  142600.0 | 5.298e-07 |   78.0 |
|  142700.0 | 5.307e-07 |   78.0 |
|  142800.0 | 5.308e-07 |   78.0 |
|  142900.0 | 5.289e-07 |   78.0 |
|  143000.0 | 5.273e-07 |   78.0 |
|  143100.0 |  5.26e-07 |   78.0 |
|  143200.0 | 5.265e-07 |   78.0 |
|  143300.0 | 5.283e-07 |   78.0 |
|  143400.0 | 5.291e-07 |   78.0 |
|  143500.0 | 5.295e-07 |   78.0 |
|  143600.0 | 5.264e-07 |   78.0 |
|  143700.0 | 5.332e-07 |   78.0 |
|  143800.0 | 5.351e-07 |   78.0 |
|  143900.0 | 5.359e-07 |   78.0 |
|  144000.0 | 5.375e-07 |   78.0 |
|  144100.0 | 5.392e-07 |   78.0 |
|  144200.0 | 5.407e-07 |   78.0 |
|  144300.0 | 5.433e-07 |   78.0 |
|  144400.0 | 5.283e-07 |   78.0 |
|  144500.0 | 5.397e-07 |   78.0 |
|  144600.0 |  5.49e-07 |   78.0 |
|  144700.0 | 5.506e-07 |   78.0 |
|  144800.0 | 5.532e-07 |   78.0 |
|  144900.0 | 5.558e-07 |   78.0 |
|  145000.0 | 5.545e-07 |   78.0 |
|  145100.0 | 5.617e-07 |   77.0 |
|  145200.0 | 5.654e-07 |   78.0 |
|  145300.0 | 5.693e-07 |   77.0 |
|  145400.0 | 5.718e-07 |   77.0 |
|  145500.0 | 5.663e-07 |   77.0 |
|  145600.0 | 5.782e-07 |   77.0 |
|  145700.0 |  5.82e-07 |   77.0 |
|  145800.0 | 5.822e-07 |   77.0 |
|  145900.0 | 5.924e-07 |   77.0 |
|  146000.0 | 5.989e-07 |   76.0 |
|  146100.0 | 6.021e-07 |   76.0 |
|  146200.0 | 6.046e-07 |   76.0 |
|  146300.0 | 6.041e-07 |   76.0 |
|  146400.0 | 6.072e-07 |   76.0 |
|  146500.0 | 6.171e-07 |   76.0 |
|  146600.0 | 6.228e-07 |   76.0 |
|  146700.0 | 6.282e-07 |   76.0 |
|  146800.0 | 6.326e-07 |   76.0 |
|  146900.0 | 6.339e-07 |   76.0 |
|  147000.0 | 6.356e-07 |   76.0 |
|  147100.0 | 6.388e-07 |   75.0 |
|  147200.0 |  6.43e-07 |   75.0 |
|  147300.0 | 6.473e-07 |   75.0 |
|  147400.0 | 6.496e-07 |   75.0 |
|  147500.0 |  6.52e-07 |   75.0 |
|  147600.0 | 6.555e-07 |   75.0 |
|  147700.0 | 6.522e-07 |   75.0 |
|  147800.0 | 6.604e-07 |   75.0 |
|  147900.0 | 6.629e-07 |   74.0 |
|  148000.0 | 6.653e-07 |   74.0 |
|  148100.0 | 6.676e-07 |   74.0 |
|  148200.0 | 6.701e-07 |   74.0 |
|  148300.0 | 6.702e-07 |   74.0 |
|  148400.0 | 6.714e-07 |   74.0 |
|  148500.0 | 6.698e-07 |   74.0 |
|  148600.0 | 6.795e-07 |   74.0 |
|  148700.0 |  6.82e-07 |   74.0 |
|  148800.0 | 6.825e-07 |   74.0 |
|  148900.0 | 6.805e-07 |   74.0 |
|  149000.0 | 6.773e-07 |   74.0 |
|  149100.0 | 6.732e-07 |   74.0 |
|  149200.0 | 6.737e-07 |   74.0 |
|  149300.0 | 6.733e-07 |   74.0 |
|  149400.0 | 6.644e-07 |   74.0 |
|  149500.0 | 6.785e-07 |   74.0 |
|  149600.0 | 6.804e-07 |   74.0 |
|  149700.0 | 6.817e-07 |   74.0 |
|  149800.0 | 6.808e-07 |   74.0 |
|  149900.0 | 6.801e-07 |   74.0 |
|  150000.0 | 6.789e-07 |   74.0 |
|  150100.0 | 6.787e-07 |   74.0 |
|  150200.0 |   6.8e-07 |   74.0 |
|  150300.0 | 6.818e-07 |   74.0 |
|  150400.0 | 6.829e-07 |   74.0 |
|  150500.0 | 6.837e-07 |   74.0 |
|  150600.0 | 6.842e-07 |   74.0 |
|  150700.0 |  6.85e-07 |   74.0 |
|  150800.0 | 6.844e-07 |   74.0 |
|  150900.0 |  6.82e-07 |   74.0 |
|  151000.0 | 6.791e-07 |   74.0 |
|  151100.0 |   6.7e-07 |   74.0 |
|  151200.0 | 6.764e-07 |   74.0 |
|  151300.0 | 6.675e-07 |   74.0 |
|  151400.0 | 6.744e-07 |   74.0 |
|  151500.0 | 6.748e-07 |   74.0 |
|  151600.0 | 6.734e-07 |   74.0 |
|  151700.0 | 6.717e-07 |   74.0 |
|  151800.0 | 6.676e-07 |   74.0 |
|  151900.0 | 6.597e-07 |   75.0 |
|  152000.0 | 6.679e-07 |   75.0 |
|  152100.0 | 6.667e-07 |   75.0 |
|  152200.0 | 6.655e-07 |   75.0 |
|  152300.0 | 6.652e-07 |   75.0 |
|  152400.0 | 6.641e-07 |   75.0 |
|  152500.0 | 6.629e-07 |   76.0 |
|  152600.0 | 6.627e-07 |   76.0 |
|  152700.0 | 6.626e-07 |   76.0 |
|  152800.0 | 6.623e-07 |   76.0 |
|  152900.0 | 6.622e-07 |   76.0 |
|  153000.0 | 6.621e-07 |   76.0 |
|  153100.0 | 6.533e-07 |   76.0 |
|  153200.0 | 6.555e-07 |   77.0 |
|  153300.0 | 6.543e-07 |   77.0 |
|  153400.0 | 6.461e-07 |   77.0 |
|  153500.0 | 6.623e-07 |   77.0 |
|  153600.0 | 6.623e-07 |   77.0 |
|  153700.0 | 6.634e-07 |   77.0 |
|  153800.0 | 6.514e-07 |   77.0 |
|  153900.0 | 6.546e-07 |   77.0 |
|  154000.0 | 6.537e-07 |   78.0 |
|  154100.0 | 6.512e-07 |   78.0 |
|  154200.0 | 6.524e-07 |   78.0 |
|  154300.0 | 6.556e-07 |   78.0 |
|  154400.0 | 6.598e-07 |   78.0 |
|  154500.0 | 6.627e-07 |   78.0 |
|  154600.0 | 6.653e-07 |   78.0 |
|  154700.0 | 6.652e-07 |   78.0 |
|  154800.0 | 6.604e-07 |   78.0 |
|  154900.0 | 6.819e-07 |   79.0 |
|  155000.0 | 6.843e-07 |   79.0 |
|  155100.0 | 6.868e-07 |   79.0 |
|  155200.0 | 6.748e-07 |   78.0 |
|  155300.0 | 6.822e-07 |   79.0 |
|  155400.0 | 6.893e-07 |   79.0 |
|  155500.0 | 6.965e-07 |   78.0 |
|  155600.0 | 7.014e-07 |   78.0 |
|  155700.0 |  7.05e-07 |   78.0 |
|  155800.0 | 7.057e-07 |   78.0 |
|  155900.0 | 7.272e-07 |   78.0 |
|  156000.0 | 7.322e-07 |   78.0 |
|  156100.0 |  7.37e-07 |   78.0 |
|  156200.0 | 7.427e-07 |   78.0 |
|  156300.0 | 7.474e-07 |   78.0 |
|  156400.0 | 7.528e-07 |   78.0 |
|  156500.0 | 7.458e-07 |   78.0 |
|  156600.0 | 7.534e-07 |   78.0 |
|  156700.0 | 7.586e-07 |   77.0 |
|  156800.0 |  7.63e-07 |   77.0 |
|  156900.0 | 7.675e-07 |   77.0 |
|  157000.0 | 7.733e-07 |   77.0 |
|  157100.0 | 7.798e-07 |   77.0 |
|  157200.0 | 7.851e-07 |   77.0 |
|  157300.0 |  7.89e-07 |   77.0 |
|  157400.0 | 7.923e-07 |   77.0 |
|  157500.0 | 7.951e-07 |   77.0 |
|  157600.0 | 7.965e-07 |   77.0 |
|  157700.0 | 7.933e-07 |   77.0 |
|  157800.0 | 8.149e-07 |   77.0 |
|  157900.0 | 8.185e-07 |   77.0 |
|  158000.0 | 8.218e-07 |   77.0 |
|  158100.0 | 8.263e-07 |   77.0 |
|  158200.0 |  8.05e-07 |   77.0 |
|  158300.0 | 8.152e-07 |   77.0 |
|  158400.0 | 8.161e-07 |   77.0 |
|  158500.0 | 8.394e-07 |   77.0 |
|  158600.0 | 8.428e-07 |   77.0 |
|  158700.0 |  8.46e-07 |   77.0 |
|  158800.0 | 8.494e-07 |   77.0 |
|  158900.0 | 8.526e-07 |   77.0 |
|  159000.0 |  8.56e-07 |   77.0 |
|  159100.0 | 8.592e-07 |   77.0 |
|  159200.0 | 8.437e-07 |   77.0 |
|  159300.0 | 8.513e-07 |   77.0 |
|  159400.0 | 8.531e-07 |   77.0 |
|  159500.0 | 8.487e-07 |   77.0 |
|  159600.0 | 8.751e-07 |   78.0 |
|  159700.0 | 8.788e-07 |   78.0 |
|  159800.0 | 8.823e-07 |   78.0 |
|  159900.0 | 8.858e-07 |   78.0 |
|  160000.0 | 8.893e-07 |   78.0 |
|  160100.0 | 8.943e-07 |   78.0 |
|  160200.0 | 8.981e-07 |   78.0 |
|  160300.0 | 9.022e-07 |   78.0 |
| 160400.02 | 9.061e-07 |   78.0 |
|  160500.0 | 9.103e-07 |   78.0 |
|  160600.0 | 9.144e-07 |   78.0 |
|  160700.0 | 9.186e-07 |   78.0 |
|  160800.0 |  9.23e-07 |   78.0 |
|  160900.0 | 9.142e-07 |   78.0 |
|  161000.0 | 9.249e-07 |   78.0 |
|  161100.0 | 9.293e-07 |   78.0 |
| 161200.02 |  9.42e-07 |   78.0 |
| 161299.98 | 9.431e-07 |   78.0 |
|  161400.0 | 9.438e-07 |   78.0 |
|  161500.0 | 9.544e-07 |   78.0 |
|  161600.0 | 9.539e-07 |   78.0 |
|  161700.0 | 9.529e-07 |   79.0 |
|  161800.0 | 9.619e-07 |   78.0 |
|  161900.0 | 9.605e-07 |   79.0 |
|  162000.0 | 9.613e-07 |   79.0 |
| 162099.98 | 9.644e-07 |   79.0 |
|  162200.0 | 9.785e-07 |   79.0 |
|  162300.0 | 9.818e-07 |   79.0 |
|  162400.0 | 9.845e-07 |   79.0 |
|  162500.0 | 9.862e-07 |   80.0 |
|  162600.0 | 9.871e-07 |   80.0 |
|  162700.0 | 9.971e-07 |   79.0 |
|  162800.0 | 9.959e-07 |   80.0 |
| 162900.02 | 9.933e-07 |   80.0 |
|  163000.0 | 9.887e-07 |   80.0 |
|  163100.0 | 9.758e-07 |   80.0 |
|  163200.0 | 9.896e-07 |   81.0 |
|  163300.0 | 9.895e-07 |   81.0 |
|  163400.0 | 9.894e-07 |   81.0 |
|  163500.0 | 9.832e-07 |   81.0 |
|  163600.0 |   9.9e-07 |   81.0 |
| 163700.02 | 9.914e-07 |   81.0 |
| 163799.98 |  9.87e-07 |   81.0 |
|  163900.0 |   9.9e-07 |   81.0 |
|  164000.0 | 9.905e-07 |   81.0 |
|  164100.0 | 9.909e-07 |   81.0 |
|  164200.0 | 9.913e-07 |   82.0 |
|  164300.0 | 1.002e-06 |   81.0 |
|  164400.0 | 1.003e-06 |   81.0 |
|  164500.0 | 1.003e-06 |   82.0 |
| 164599.98 | 1.004e-06 |   82.0 |
|  164700.0 | 1.004e-06 |   82.0 |
|  164800.0 | 1.005e-06 |   82.0 |
|  164900.0 | 1.005e-06 |   83.0 |
|  165000.0 | 1.016e-06 |   82.0 |
|  165100.0 | 1.016e-06 |   82.0 |
|  165200.0 | 1.016e-06 |   83.0 |
|  165300.0 | 1.016e-06 |   83.0 |
| 165400.02 | 1.027e-06 |   83.0 |
|  165500.0 | 1.027e-06 |   84.0 |
|  165600.0 | 1.037e-06 |   83.0 |
|  165700.0 | 1.037e-06 |   84.0 |
|  165800.0 | 1.036e-06 |   84.0 |
|  165900.0 |  1.05e-06 |   84.0 |
|  166000.0 | 1.055e-06 |   84.0 |
|  166100.0 | 1.064e-06 |   84.0 |
| 166200.02 |  1.06e-06 |   85.0 |
| 166299.98 | 1.057e-06 |   85.0 |
|  166400.0 | 1.072e-06 |   85.0 |
|  166500.0 | 1.081e-06 |   85.0 |
|  166600.0 | 1.075e-06 |   86.0 |
|  166700.0 | 1.088e-06 |   86.0 |
|  166800.0 |  1.09e-06 |   86.0 |
|  166900.0 | 1.107e-06 |   86.0 |
|  167000.0 | 1.116e-06 |   86.0 |
| 167099.98 | 1.124e-06 |   86.0 |
|  167200.0 | 1.133e-06 |   86.0 |
|  167300.0 | 1.142e-06 |   86.0 |
|  167400.0 |  1.15e-06 |   87.0 |
|  167500.0 | 1.159e-06 |   87.0 |
|  167600.0 | 1.168e-06 |   88.0 |
|  167700.0 | 1.177e-06 |   88.0 |
|  167800.0 | 1.186e-06 |   88.0 |
| 167900.02 | 1.194e-06 |   89.0 |
|  168000.0 |  1.21e-06 |   88.0 |
|  168100.0 |  1.22e-06 |   88.0 |
|  168200.0 | 1.217e-06 |   88.0 |
|  168300.0 |  1.24e-06 |   89.0 |
|  168400.0 |  1.26e-06 |   88.0 |
|  168500.0 | 1.269e-06 |   89.0 |
|  168600.0 | 1.277e-06 |   89.0 |
| 168700.02 | 1.297e-06 |   89.0 |
| 168799.98 | 1.305e-06 |   90.0 |
|  168900.0 | 1.314e-06 |   90.0 |
|  169000.0 |  1.34e-06 |   89.0 |
|  169100.0 | 1.358e-06 |   89.0 |
|  169200.0 | 1.379e-06 |   90.0 |
|  169300.0 | 1.388e-06 |   90.0 |
|  169400.0 | 1.396e-06 |   90.0 |
|  169500.0 | 1.413e-06 |   91.0 |
| 169599.98 |  1.42e-06 |   91.0 |
|  169700.0 | 1.441e-06 |   91.0 |
|  169800.0 | 1.463e-06 |   91.0 |
|  169900.0 | 1.475e-06 |   91.0 |
|  170000.0 | 1.497e-06 |   91.0 |
|  170100.0 | 1.508e-06 |   92.0 |
|  170200.0 | 1.528e-06 |   92.0 |
|  170300.0 | 1.547e-06 |   92.0 |
| 170400.02 | 1.554e-06 |   92.0 |
|  170500.0 | 1.571e-06 |   93.0 |
|  170600.0 | 1.586e-06 |   93.0 |
|  170700.0 | 1.602e-06 |   93.0 |
|  170800.0 | 1.613e-06 |   93.0 |
|  170900.0 | 1.639e-06 |   93.0 |
|  171000.0 | 1.665e-06 |   93.0 |
|  171100.0 | 1.688e-06 |   93.0 |
| 171200.02 | 1.705e-06 |   94.0 |
| 171299.98 |  1.71e-06 |   94.0 |
|  171400.0 | 1.714e-06 |   95.0 |
|  171500.0 | 1.724e-06 |   95.0 |
|  171600.0 | 1.744e-06 |   95.0 |
|  171700.0 | 1.763e-06 |   96.0 |
|  171800.0 | 1.822e-06 |   95.0 |
|  171900.0 | 1.848e-06 |   95.0 |
|  172000.0 | 1.877e-06 |   95.0 |
| 172099.98 | 1.891e-06 |   96.0 |
|  172200.0 | 1.902e-06 |   97.0 |
|  172300.0 | 1.921e-06 |   96.0 |
|  172400.0 | 1.922e-06 |   97.0 |
|  172500.0 | 1.887e-06 |   97.0 |
|  172600.0 | 1.898e-06 |   98.0 |
|  172700.0 | 1.908e-06 |   98.0 |
|  172800.0 | 1.929e-06 |   98.0 |
| 172900.02 |  1.94e-06 |   99.0 |
|  173000.0 | 1.951e-06 |   99.0 |
|  173100.0 | 2.006e-06 |   98.0 |
|  173200.0 | 2.055e-06 |   99.0 |
|  173300.0 | 2.073e-06 |   99.0 |
|  173400.0 | 2.078e-06 |   99.0 |
|  173500.0 | 2.065e-06 |   99.0 |
|  173600.0 | 2.038e-06 |  100.0 |
| 173700.02 | 2.049e-06 |  100.0 |
| 173799.98 |  2.06e-06 |  100.0 |
|  173900.0 | 2.081e-06 |  100.0 |
|  174000.0 | 2.147e-06 |  100.0 |
|  174100.0 | 2.185e-06 |  100.0 |
|  174200.0 | 2.201e-06 |  100.0 |
|  174300.0 | 2.177e-06 |  100.0 |
|  174400.0 | 2.164e-06 |  101.0 |
|  174500.0 | 2.185e-06 |  101.0 |
| 174599.98 | 2.251e-06 |  101.0 |
|  174700.0 | 2.316e-06 |  101.0 |
|  174800.0 | 2.353e-06 |  101.0 |
|  174900.0 | 2.383e-06 |  101.0 |
|  175000.0 | 2.407e-06 |  101.0 |
|  175100.0 | 2.426e-06 |  101.0 |
|  175200.0 | 2.452e-06 |  101.0 |
|  175300.0 | 2.485e-06 |  102.0 |
| 175400.02 | 2.511e-06 |  102.0 |
|  175500.0 | 2.536e-06 |  102.0 |
|  175600.0 | 2.495e-06 |  102.0 |
|  175700.0 | 2.533e-06 |  102.0 |
|  175800.0 |  2.58e-06 |  102.0 |
|  175900.0 | 2.628e-06 |  102.0 |
|  176000.0 | 2.702e-06 |  103.0 |
|  176100.0 | 2.804e-06 |  102.0 |
| 176200.02 | 2.867e-06 |  102.0 |
| 176299.98 | 2.929e-06 |  102.0 |
|  176400.0 | 2.974e-06 |  103.0 |
|  176500.0 | 3.034e-06 |  103.0 |
|  176600.0 | 3.088e-06 |  103.0 |
|  176700.0 |  3.14e-06 |  103.0 |
|  176800.0 |  3.21e-06 |  103.0 |
|  176900.0 | 3.275e-06 |  103.0 |
|  177000.0 | 3.349e-06 |  103.0 |
| 177099.98 | 3.404e-06 |  103.0 |
|  177200.0 | 3.433e-06 |  104.0 |
|  177300.0 | 3.517e-06 |  104.0 |
|  177400.0 | 3.602e-06 |  104.0 |
|  177500.0 | 3.695e-06 |  104.0 |
|  177600.0 | 3.789e-06 |  104.0 |
|  177700.0 | 3.911e-06 |  104.0 |
|  177800.0 |  4.11e-06 |  103.0 |
| 177900.02 | 4.283e-06 |  103.0 |
|  178000.0 | 4.443e-06 |  104.0 |
|  178100.0 | 4.588e-06 |  104.0 |
|  178200.0 | 4.735e-06 |  103.0 |
|  178300.0 | 4.873e-06 |  104.0 |
|  178400.0 | 5.029e-06 |  104.0 |
|  178500.0 |   5.2e-06 |  104.0 |
|  178600.0 | 5.382e-06 |  104.0 |
| 178700.02 | 5.589e-06 |  104.0 |
| 178799.98 | 5.812e-06 |  104.0 |
|  178900.0 | 6.073e-06 |  104.0 |
|  179000.0 | 6.358e-06 |  104.0 |
|  179100.0 |  6.65e-06 |  104.0 |
|  179200.0 | 6.916e-06 |  105.0 |
|  179300.0 | 7.275e-06 |  105.0 |
|  179400.0 | 7.701e-06 |  106.0 |
|  179500.0 | 8.134e-06 |  105.0 |
| 179599.98 | 8.779e-06 |  106.0 |
|  179700.0 |  9.43e-06 |  106.0 |
|  179800.0 | 1.011e-05 |  106.0 |
|  179900.0 | 1.095e-05 |  107.0 |
|  180000.0 | 1.177e-05 |  108.0 |
|  180100.0 | 1.265e-05 |  108.0 |
|  180200.0 | 1.338e-05 |  111.0 |
|  180300.0 | 1.408e-05 |  113.0 |
| 180400.02 | 1.529e-05 |  117.0 |
|  180500.0 | 1.649e-05 |  120.0 |
|  180600.0 | 1.785e-05 |  123.0 |
|  180700.0 | 1.945e-05 |  127.0 |
|  180800.0 | 2.127e-05 |  131.0 |
|  180900.0 |  2.36e-05 |  135.0 |
|  181000.0 | 2.601e-05 |  138.0 |
|  181100.0 | 2.983e-05 |  142.0 |
| 181200.02 | 3.436e-05 |  146.0 |
| 181299.98 | 4.017e-05 |  150.0 |
|  181400.0 | 4.016e-05 |  175.0 |
|  181500.0 | 4.141e-05 |  207.0 |
|  181600.0 | 4.061e-05 |  239.0 |
|  181700.0 | 3.966e-05 |  269.0 |
|  181800.0 | 3.841e-05 |  300.0 |
|  181900.0 | 3.708e-05 |  329.0 |
|  182000.0 | 3.547e-05 |  359.0 |
| 182099.98 | 3.404e-05 |  388.0 |
|  182200.0 | 2.441e-05 |  383.0 |
|  182300.0 | 2.955e-05 |  404.0 |
|  182400.0 | 3.169e-05 |  423.0 |
|  182500.0 | 3.265e-05 |  443.0 |
|  182600.0 | 3.249e-05 |  460.0 |
|  182700.0 | 2.369e-05 |  485.0 |
|  182800.0 | 1.165e-05 |  506.0 |
| 182900.02 |  1.43e-05 |  618.0 |
|  183000.0 | 1.122e-05 |  646.0 |
|  183100.0 | 8.964e-06 |  672.0 |
|  183200.0 | 7.249e-06 |  695.0 |
|  183300.0 | 5.916e-06 |  718.0 |
|  183400.0 | 4.949e-06 |  737.0 |
|  183500.0 | 4.201e-06 |  755.0 |
|  183600.0 | 3.617e-06 |  771.0 |
| 183700.02 | 3.174e-06 |  786.0 |
| 183799.98 | 2.233e-06 |  625.0 |
|  183900.0 | 2.671e-06 |  662.0 |
|  184000.0 | 1.955e-06 |  699.0 |
|  184100.0 | 2.225e-06 |  704.0 |
|  184200.0 | 2.554e-06 |  705.0 |
|  184300.0 | 2.774e-06 |  705.0 |
|  184400.0 | 2.849e-06 |  705.0 |
|  184500.0 | 2.705e-06 |  705.0 |
| 184599.98 | 2.323e-06 |  705.0 |
|  184700.0 |  1.77e-06 |  705.0 |
|  184800.0 | 1.198e-06 |  705.0 |
|  184900.0 | 1.283e-06 |  705.0 |
|  185000.0 | 2.265e-06 |  705.0 |
|  185100.0 | 3.362e-06 |  705.0 |
|  185200.0 | 4.284e-06 |  705.0 |
|  185300.0 | 4.884e-06 |  705.0 |
| 185400.02 | 4.898e-06 |  705.0 |
|  185500.0 | 4.002e-06 |  705.0 |
|  185600.0 | 8.544e-07 |  704.0 |
|  185700.0 | 4.137e-07 |  992.0 |
|  185800.0 | 4.415e-07 |  991.0 |
|  185900.0 | 4.735e-07 |  990.0 |
|  186000.0 | 5.061e-07 |  989.0 |
|  186100.0 |  5.44e-07 |  988.0 |
| 186200.02 | 4.724e-06 |  702.0 |
| 186299.98 | 7.168e-06 |  702.0 |
|  186400.0 | 8.232e-06 |  701.0 |
|  186500.0 | 7.953e-06 |  701.0 |
|  186600.0 | 6.348e-06 |  700.0 |
|  186700.0 | 2.625e-06 |  700.0 |
|  186800.0 | 8.805e-07 |  981.0 |
|  186900.0 | 9.245e-07 |  981.0 |
|  187000.0 | 9.588e-07 |  981.0 |
| 187099.98 |  2.22e-06 |  700.0 |
|  187200.0 | 7.044e-06 |  707.0 |
|  187300.0 | 1.023e-05 |  707.0 |
|  187400.0 | 1.267e-05 |  707.0 |
|  187500.0 | 1.451e-05 |  707.0 |
|  187600.0 | 1.591e-05 |  707.0 |
|  187700.0 | 1.695e-05 |  707.0 |
|  187800.0 | 1.761e-05 |  707.0 |
| 187900.02 | 1.794e-05 |  707.0 |
|  188000.0 | 1.795e-05 |  707.0 |
|  188100.0 | 1.773e-05 |  707.0 |
|  188200.0 | 1.735e-05 |  707.0 |
|  188300.0 | 1.695e-05 |  707.0 |
|  188400.0 |  1.69e-05 |  707.0 |
|  188500.0 | 1.731e-05 |  707.0 |
|  188600.0 |  1.81e-05 |  707.0 |
| 188700.02 | 1.927e-05 |  707.0 |
| 188799.98 | 2.076e-05 |  707.0 |
|  188900.0 | 2.221e-05 |  707.0 |
|  189000.0 | 2.389e-05 |  707.0 |
|  189100.0 | 2.564e-05 |  707.0 |
|  189200.0 | 2.752e-05 |  707.0 |
|  189300.0 | 2.925e-05 |  707.0 |
|  189400.0 | 3.092e-05 |  707.0 |
|  189500.0 | 3.242e-05 |  707.0 |
| 189599.98 | 3.345e-05 |  707.0 |
|  189700.0 | 3.398e-05 |  707.0 |
|  189800.0 | 3.323e-05 |  707.0 |
|  189900.0 | 3.075e-05 |  707.0 |
|  190000.0 | 2.578e-05 |  707.0 |
|  190100.0 | 1.673e-05 |  707.0 |
|  190200.0 | 8.603e-06 | 1000.0 |
|  190300.0 |  9.36e-06 | 1000.0 |
| 190400.02 | 1.019e-05 | 1000.0 |
|  190500.0 | 1.842e-05 |  699.0 |
|  190600.0 | 3.458e-05 |  735.0 |
|  190700.0 | 0.0001154 |  541.0 |
|  190800.0 | 0.0002706 |  311.0 |
|  190900.0 | 0.0005038 |  239.0 |
|  191000.0 | 0.0006935 |  208.0 |
|  191100.0 | 0.0008426 |  202.0 |
| 191200.02 | 0.0008877 |  213.0 |
| 191299.98 | 0.0009056 |  225.0 |
|  191400.0 | 0.0008691 |  226.0 |
|  191500.0 | 0.0008133 |  220.0 |
|  191600.0 | 0.0007175 |  202.0 |
|  191700.0 | 0.0005891 |  185.0 |
|  191800.0 |  0.000434 |  167.0 |
|  191900.0 |  0.000236 |  315.0 |
|  192000.0 | 0.0001031 |  424.0 |
| 192099.98 | 5.896e-05 |  707.0 |
|  192200.0 | 2.267e-05 |  707.0 |
|  192300.0 | 5.489e-05 | 1000.0 |
|  192400.0 | 6.015e-05 | 1000.0 |
|  192500.0 |  5.46e-05 |  707.0 |
|  192600.0 | 0.0001003 |  707.0 |
|  192700.0 | 0.0001423 |  707.0 |
|  192800.0 | 0.0001819 |  707.0 |
| 192900.02 |  0.000218 |  707.0 |
|  193000.0 | 5.022e-05 |  361.0 |
|  193100.0 | 0.0002479 |  654.0 |
|  193200.0 | 0.0002711 |  580.0 |
|  193300.0 | 0.0003065 |  453.0 |
|  193400.0 | 0.0003496 |  371.0 |
|  193500.0 |  0.000407 |  334.0 |
|  193600.0 | 0.0004653 |  324.0 |
| 193700.02 | 0.0005888 |  301.0 |
| 193799.98 | 0.0007319 |  274.0 |
|  193900.0 | 0.0009816 |  221.0 |
|  194000.0 |   0.00128 |  166.0 |
|  194100.0 |  0.001585 |  120.0 |
|  194200.0 |  0.001863 |   84.0 |
|  194300.0 |  0.002095 |   59.0 |
|  194400.0 |  0.002263 |   49.0 |
|  194500.0 |  0.002415 |   46.0 |
| 194599.98 |  0.002524 |   49.0 |
|  194700.0 |  0.002631 |   55.0 |
|  194800.0 |  0.002714 |   52.0 |
|  194900.0 |  0.002796 |   50.0 |
|  195000.0 |  0.002916 |   54.0 |
|  195100.0 |  0.003063 |   60.0 |
|  195200.0 |  0.003287 |   72.0 |
|  195300.0 |  0.003589 |   84.0 |
| 195400.02 |   0.00397 |   94.0 |
|  195500.0 |  0.004483 |   97.0 |
|  195600.0 |   0.00506 |   95.0 |
|  195700.0 |  0.005869 |   87.0 |
