# Units:
#  "lambda" is in Angstroms
#  "pass" is the contribution to the detector signal per photon
# 
# Bandpass Name(s): W3
# 
# Instrument: WISE
# 
# Determined by: WISE team
# 
# Date of determination: sometime before 2009-Aug-04
# 
# Meaning of/Reason for default column: Only column available
# 
# Notes:
#  Obtained from the web site
#   http://www.astro.ucla.edu/~wright/WISE/passbands.html
# 
# Mike Blanton, NYU 2011-Apr-11
|    lambda |      pass |    unc |
|  148300.0 |     0.388 |   28.0 |
|  148400.0 |     0.387 |   27.0 |
|  148500.0 |     0.386 |   27.0 |
|  148600.0 |     0.385 |   27.0 |
|  148700.0 |     0.384 |   27.0 |
|  148800.0 |     0.383 |   27.0 |
|  148900.0 |     0.382 |   27.0 |
|  149000.0 |     0.381 |   27.0 |
|  149100.0 |      0.38 |   27.0 |
|  149200.0 |     0.379 |   27.0 |
|  149300.0 |     0.377 |   27.0 |
|  149400.0 |     0.376 |   27.0 |
|  149500.0 |     0.375 |   27.0 |
|  149600.0 |     0.373 |   28.0 |
|  149700.0 |     0.372 |   28.0 |
|  149800.0 |     0.371 |   29.0 |
|  149900.0 |     0.369 |   30.0 |
|  150000.0 |     0.368 |   30.0 |
|  150100.0 |     0.367 |   30.0 |
|  150200.0 |     0.366 |   30.0 |
|  150300.0 |     0.365 |   30.0 |
|  150400.0 |     0.364 |   30.0 |
|  150500.0 |     0.363 |   30.0 |
|  150600.0 |     0.362 |   30.0 |
|  150700.0 |     0.361 |   29.0 |
|  150800.0 |      0.36 |   29.0 |
|  150900.0 |     0.359 |   28.0 |
|  151000.0 |     0.357 |   28.0 |
|  151100.0 |     0.356 |   28.0 |
|  151200.0 |     0.355 |   28.0 |
|  151300.0 |     0.353 |   28.0 |
|  151400.0 |     0.351 |   28.0 |
|  151500.0 |     0.349 |   28.0 |
|  151600.0 |     0.347 |   27.0 |
|  151700.0 |     0.344 |   27.0 |
|  151800.0 |     0.341 |   27.0 |
|  151900.0 |     0.338 |   28.0 |
|  152000.0 |     0.335 |   28.0 |
|  152100.0 |     0.332 |   28.0 |
|  152200.0 |     0.328 |   29.0 |
|  152300.0 |     0.325 |   29.0 |
|  152400.0 |     0.321 |   30.0 |
|  152500.0 |     0.318 |   31.0 |
|  152600.0 |     0.315 |   31.0 |
|  152700.0 |     0.311 |   31.0 |
|  152800.0 |     0.308 |   32.0 |
|  152900.0 |     0.305 |   32.0 |
|  153000.0 |     0.302 |   32.0 |
|  153100.0 |     0.299 |   31.0 |
|  153200.0 |     0.297 |   31.0 |
|  153300.0 |     0.294 |   31.0 |
|  153400.0 |     0.291 |   30.0 |
|  153500.0 |     0.288 |   30.0 |
|  153600.0 |     0.285 |   30.0 |
|  153700.0 |     0.282 |   30.0 |
|  153800.0 |    0.2791 |   29.0 |
|  153900.0 |    0.2761 |   29.0 |
|  154000.0 |    0.2731 |   29.0 |
|  154100.0 |    0.2701 |   28.0 |
|  154200.0 |    0.2671 |   28.0 |
|  154300.0 |     0.265 |   28.0 |
|  154400.0 |     0.262 |   28.0 |
|  154500.0 |      0.26 |   27.0 |
|  154600.0 |     0.259 |   27.0 |
|  154700.0 |     0.257 |   27.0 |
|  154800.0 |     0.256 |   27.0 |
|  154900.0 |     0.255 |   27.0 |
|  155000.0 |     0.254 |   28.0 |
|  155100.0 |     0.254 |   28.0 |
|  155200.0 |     0.254 |   28.0 |
|  155300.0 |     0.253 |   28.0 |
|  155400.0 |     0.253 |   28.0 |
|  155500.0 |     0.253 |   28.0 |
|  155600.0 |     0.253 |   27.0 |
|  155700.0 |     0.253 |   27.0 |
|  155800.0 |     0.254 |   27.0 |
|  155900.0 |     0.254 |   27.0 |
|  156000.0 |     0.254 |   28.0 |
|  156100.0 |     0.254 |   28.0 |
|  156200.0 |     0.255 |   28.0 |
|  156300.0 |     0.255 |   29.0 |
|  156400.0 |     0.256 |   30.0 |
|  156500.0 |     0.256 |   30.0 |
|  156600.0 |     0.257 |   31.0 |
|  156700.0 |     0.257 |   32.0 |
|  156800.0 |     0.258 |   32.0 |
|  156900.0 |     0.258 |   33.0 |
|  157000.0 |     0.258 |   33.0 |
|  157100.0 |     0.259 |   33.0 |
|  157200.0 |     0.259 |   32.0 |
|  157300.0 |     0.259 |   32.0 |
|  157400.0 |     0.259 |   31.0 |
|  157500.0 |     0.258 |   31.0 |
|  157600.0 |     0.258 |   30.0 |
|  157700.0 |     0.258 |   30.0 |
|  157800.0 |     0.257 |   29.0 |
|  157900.0 |     0.257 |   29.0 |
|  158000.0 |     0.256 |   29.0 |
|  158100.0 |     0.255 |   29.0 |
|  158200.0 |     0.255 |   29.0 |
|  158300.0 |     0.254 |   29.0 |
|  158400.0 |     0.253 |   29.0 |
|  158500.0 |     0.252 |   29.0 |
|  158600.0 |      0.25 |   29.0 |
|  158700.0 |     0.249 |   29.0 |
|  158800.0 |     0.248 |   29.0 |
|  158900.0 |     0.246 |   29.0 |
|  159000.0 |     0.245 |   30.0 |
|  159100.0 |     0.243 |   30.0 |
|  159200.0 |     0.241 |   31.0 |
|  159300.0 |      0.24 |   31.0 |
|  159400.0 |     0.238 |   32.0 |
|  159500.0 |     0.236 |   32.0 |
|  159600.0 |     0.235 |   32.0 |
|  159700.0 |     0.233 |   32.0 |
|  159800.0 |     0.232 |   32.0 |
|  159900.0 |     0.231 |   32.0 |
|  160000.0 |      0.23 |   32.0 |
|  160100.0 |     0.229 |   31.0 |
|  160200.0 |     0.228 |   31.0 |
|  160300.0 |     0.227 |   30.0 |
| 160400.02 |     0.227 |   30.0 |
|  160500.0 |     0.226 |   29.0 |
|  160600.0 |     0.226 |   29.0 |
|  160700.0 |     0.226 |   29.0 |
|  160800.0 |     0.226 |   29.0 |
|  160900.0 |     0.226 |   29.0 |
|  161000.0 |     0.225 |   29.0 |
|  161100.0 |     0.225 |   30.0 |
| 161200.02 |     0.225 |   30.0 |
| 161299.98 |     0.224 |   30.0 |
|  161400.0 |     0.224 |   30.0 |
|  161500.0 |     0.224 |   30.0 |
|  161600.0 |     0.223 |   30.0 |
|  161700.0 |     0.222 |   30.0 |
|  161800.0 |     0.222 |   30.0 |
|  161900.0 |     0.221 |   31.0 |
|  162000.0 |      0.22 |   31.0 |
| 162099.98 |     0.219 |   31.0 |
|  162200.0 |     0.218 |   32.0 |
|  162300.0 |     0.217 |   32.0 |
|  162400.0 |     0.215 |   33.0 |
|  162500.0 |     0.214 |   34.0 |
|  162600.0 |     0.212 |   35.0 |
|  162700.0 |      0.21 |   36.0 |
|  162800.0 |     0.208 |   38.0 |
| 162900.02 |     0.206 |   39.0 |
|  163000.0 |     0.203 |   41.0 |
|  163100.0 |       0.2 |   42.0 |
|  163200.0 |    0.1971 |   44.0 |
|  163300.0 |    0.1941 |   45.0 |
|  163400.0 |    0.1911 |   46.0 |
|  163500.0 |    0.1871 |   47.0 |
|  163600.0 |    0.1831 |   48.0 |
| 163700.02 |    0.1791 |   48.0 |
| 163799.98 |    0.1751 |   49.0 |
|  163900.0 |    0.1711 |   49.0 |
|  164000.0 |    0.1671 |   49.0 |
|  164100.0 |    0.1621 |   49.0 |
|  164200.0 |    0.1581 |   49.0 |
|  164300.0 |    0.1531 |   49.0 |
|  164400.0 |    0.1491 |   49.0 |
|  164500.0 |    0.1441 |   49.0 |
| 164599.98 |    0.1391 |   50.0 |
|  164700.0 |    0.1351 |   50.0 |
|  164800.0 |    0.1301 |   50.0 |
|  164900.0 |    0.1251 |   51.0 |
|  165000.0 |    0.1211 |   51.0 |
|  165100.0 |    0.1161 |   52.0 |
|  165200.0 |    0.1121 |   52.0 |
|  165300.0 |    0.1071 |   52.0 |
| 165400.02 |    0.1031 |   52.0 |
|  165500.0 |   0.09826 |   53.0 |
|  165600.0 |   0.09395 |   53.0 |
|  165700.0 |   0.08975 |   53.0 |
|  165800.0 |   0.08574 |   53.0 |
|  165900.0 |   0.08164 |   53.0 |
|  166000.0 |   0.07784 |   53.0 |
|  166100.0 |   0.07415 |   53.0 |
| 166200.02 |   0.07055 |   53.0 |
| 166299.98 |   0.06705 |   53.0 |
|  166400.0 |   0.06366 |   53.0 |
|  166500.0 |   0.06056 |   54.0 |
|  166600.0 |   0.05746 |   54.0 |
|  166700.0 |   0.05446 |   54.0 |
|  166800.0 |   0.05175 |   54.0 |
|  166900.0 |   0.04915 |   54.0 |
|  167000.0 |   0.04664 |   55.0 |
| 167099.98 |   0.04433 |   55.0 |
|  167200.0 |   0.04203 |   55.0 |
|  167300.0 |   0.03992 |   56.0 |
|  167400.0 |   0.03802 |   57.0 |
|  167500.0 |   0.03602 |   57.0 |
|  167600.0 |   0.03432 |   59.0 |
|  167700.0 |   0.03272 |   60.0 |
|  167800.0 |   0.03112 |   62.0 |
| 167900.02 |   0.02972 |   63.0 |
|  168000.0 |   0.02833 |   65.0 |
|  168100.0 |   0.02702 |   66.0 |
|  168200.0 |   0.02582 |   68.0 |
|  168300.0 |   0.02462 |   69.0 |
|  168400.0 |   0.02362 |   69.0 |
|  168500.0 |   0.02261 |   70.0 |
|  168600.0 |   0.02161 |   70.0 |
| 168700.02 |   0.02071 |   69.0 |
| 168799.98 |    0.0198 |   69.0 |
|  168900.0 |     0.019 |   68.0 |
|  169000.0 |   0.01829 |   66.0 |
|  169100.0 |   0.01749 |   65.0 |
|  169200.0 |   0.01688 |   62.0 |
|  169300.0 |   0.01618 |   61.0 |
|  169400.0 |   0.01558 |   59.0 |
|  169500.0 |   0.01508 |   57.0 |
| 169599.98 |   0.01448 |   56.0 |
|  169700.0 |   0.01398 |   54.0 |
|  169800.0 |   0.01348 |   53.0 |
|  169900.0 |   0.01308 |   51.0 |
|  170000.0 |   0.01268 |   50.0 |
|  170100.0 |   0.01228 |   50.0 |
|  170200.0 |   0.01188 |   49.0 |
|  170300.0 |   0.01148 |   50.0 |
| 170400.02 |   0.01117 |   50.0 |
|  170500.0 |   0.01078 |   51.0 |
|  170600.0 |   0.01047 |   52.0 |
|  170700.0 |   0.01017 |   53.0 |
|  170800.0 |  0.009841 |   54.0 |
|  170900.0 |  0.009527 |   56.0 |
|  171000.0 |   0.00922 |   58.0 |
|  171100.0 |  0.008904 |   59.0 |
| 171200.02 |  0.008581 |   60.0 |
| 171299.98 |  0.008264 |   62.0 |
|  171400.0 |  0.007939 |   63.0 |
|  171500.0 |  0.007596 |   63.0 |
|  171600.0 |  0.007261 |   63.0 |
|  171700.0 |  0.006905 |   62.0 |
|  171800.0 |  0.006539 |   61.0 |
|  171900.0 |  0.006171 |   60.0 |
|  172000.0 |  0.005805 |   59.0 |
| 172099.98 |  0.005428 |   58.0 |
|  172200.0 |  0.005052 |   56.0 |
|  172300.0 |  0.004674 |   55.0 |
|  172400.0 |  0.004306 |   55.0 |
|  172500.0 |  0.003927 |   55.0 |
|  172600.0 |  0.003567 |   56.0 |
|  172700.0 |  0.003206 |   59.0 |
|  172800.0 |  0.002844 |   62.0 |
| 172900.02 |  0.002495 |   71.0 |
|  173000.0 |  0.002175 |   80.0 |
|  173100.0 |  0.001847 |   93.0 |
|  173200.0 |  0.001553 |  120.0 |
|  173300.0 |   0.00125 |  149.0 |
|  173400.0 | 0.0009764 |  217.0 |
|  173500.0 | 0.0006603 |  361.0 |
|  173600.0 | 0.0007003 |  464.0 |
| 173700.02 | 0.0004424 |  467.0 |
| 173799.98 |  0.002304 |  707.0 |
|  173900.0 |  0.002469 |  707.0 |
|  174000.0 |  0.002486 |  707.0 |
|  174100.0 |  0.002345 |  707.0 |
|  174200.0 |  0.002029 |  707.0 |
|  174300.0 |   0.00159 |  707.0 |
|  174400.0 |  0.001059 |  707.0 |
|  174500.0 | 0.0004373 |  707.0 |
| 174599.98 |  0.001136 | 1000.0 |
|  174700.0 | 0.0002343 |  707.0 |
|  174800.0 | 0.0006431 |  707.0 |
|  174900.0 | 0.0008803 |  707.0 |
|  175000.0 |   0.00101 |  707.0 |
|  175100.0 |  0.001365 |  594.0 |
|  175200.0 |  0.001328 |  582.0 |
|  175300.0 |  0.001098 |  568.0 |
| 175400.02 | 0.0009208 |  552.0 |
|  175500.0 | 0.0007691 |  533.0 |
|  175600.0 | 0.0006316 |  512.0 |
|  175700.0 | 0.0005031 |  487.0 |
|  175800.0 | 0.0003633 |  460.0 |
|  175900.0 | 0.0004194 |  475.0 |
|  176000.0 | 0.0003795 |  432.0 |
|  176100.0 | 0.0003458 |  388.0 |
| 176200.02 | 0.0003171 |  348.0 |
| 176299.98 | 0.0002936 |  313.0 |
|  176400.0 | 0.0002648 |  295.0 |
|  176500.0 | 0.0002184 |  281.0 |
|  176600.0 | 0.0002046 |  280.0 |
|  176700.0 |  0.000187 |  279.0 |
|  176800.0 | 0.0001695 |  277.0 |
|  176900.0 | 0.0001526 |  277.0 |
|  177000.0 | 0.0001367 |  276.0 |
| 177099.98 | 0.0001189 |  276.0 |
|  177200.0 |  0.000111 |  285.0 |
|  177300.0 | 0.0001035 |  285.0 |
|  177400.0 | 9.726e-05 |  284.0 |
|  177500.0 | 9.178e-05 |  284.0 |
|  177600.0 | 8.668e-05 |  284.0 |
|  177700.0 | 8.116e-05 |  284.0 |
|  177800.0 | 7.646e-05 |  283.0 |
| 177900.02 | 7.226e-05 |  283.0 |
|  178000.0 | 6.856e-05 |  282.0 |
|  178100.0 | 6.541e-05 |  283.0 |
|  178200.0 | 6.241e-05 |  282.0 |
|  178300.0 | 5.972e-05 |  281.0 |
|  178400.0 | 5.727e-05 |  281.0 |
|  178500.0 | 5.509e-05 |  282.0 |
|  178600.0 | 5.301e-05 |  281.0 |
| 178700.02 | 5.116e-05 |  282.0 |
| 178799.98 | 4.928e-05 |  280.0 |
|  178900.0 | 4.837e-05 |  281.0 |
|  179000.0 | 4.743e-05 |  280.0 |
|  179100.0 | 4.658e-05 |  281.0 |
|  179200.0 | 4.571e-05 |  278.0 |
|  179300.0 | 4.494e-05 |  279.0 |
|  179400.0 | 4.415e-05 |  279.0 |
|  179500.0 | 4.336e-05 |  279.0 |
| 179599.98 |  4.87e-05 |  268.0 |
|  179700.0 | 5.029e-05 |  268.0 |
|  179800.0 | 5.067e-05 |  267.0 |
|  179900.0 | 5.043e-05 |  267.0 |
|  180000.0 | 5.011e-05 |  268.0 |
|  180100.0 | 4.952e-05 |  267.0 |
|  180200.0 | 4.927e-05 |  268.0 |
|  180300.0 | 4.815e-05 |  266.0 |
| 180400.02 | 4.608e-05 |  267.0 |
|  180500.0 | 3.995e-05 |  276.0 |
|  180600.0 | 4.016e-05 |  276.0 |
|  180700.0 | 4.031e-05 |  277.0 |
|  180800.0 | 4.037e-05 |  276.0 |
|  180900.0 | 4.056e-05 |  276.0 |
|  181000.0 | 4.064e-05 |  275.0 |
|  181100.0 | 4.085e-05 |  275.0 |
| 181200.02 | 4.095e-05 |  276.0 |
| 181299.98 |  4.11e-05 |  274.0 |
|  181400.0 | 4.113e-05 |  276.0 |
|  181500.0 |  4.11e-05 |  275.0 |
|  181600.0 | 4.116e-05 |  274.0 |
|  181700.0 | 4.121e-05 |  273.0 |
|  181800.0 | 4.119e-05 |  272.0 |
|  181900.0 | 4.729e-05 |  263.0 |
|  182000.0 | 4.957e-05 |  263.0 |
| 182099.98 | 5.051e-05 |  262.0 |
|  182200.0 | 5.058e-05 |  261.0 |
|  182300.0 | 5.021e-05 |  260.0 |
|  182400.0 | 4.962e-05 |  261.0 |
|  182500.0 | 4.851e-05 |  260.0 |
|  182600.0 | 4.705e-05 |  260.0 |
|  182700.0 | 4.502e-05 |  258.0 |
|  182800.0 |  4.28e-05 |  259.0 |
| 182900.02 |  3.95e-05 |  259.0 |
|  183000.0 | 3.908e-05 |  266.0 |
|  183100.0 | 3.856e-05 |  266.0 |
|  183200.0 | 3.794e-05 |  267.0 |
|  183300.0 | 3.743e-05 |  265.0 |
|  183400.0 | 3.692e-05 |  265.0 |
|  183500.0 | 3.642e-05 |  264.0 |
|  183600.0 | 3.591e-05 |  264.0 |
| 183700.02 | 3.541e-05 |  263.0 |
| 183799.98 | 3.491e-05 |  263.0 |
|  183900.0 | 3.432e-05 |  263.0 |
|  184000.0 | 3.355e-05 |  262.0 |
|  184100.0 | 3.278e-05 |  262.0 |
|  184200.0 | 3.202e-05 |  262.0 |
|  184300.0 | 3.135e-05 |  261.0 |
|  184400.0 | 3.058e-05 |  262.0 |
|  184500.0 | 2.853e-05 |  253.0 |
| 184599.98 | 3.188e-05 |  253.0 |
|  184700.0 | 3.262e-05 |  253.0 |
|  184800.0 | 3.274e-05 |  252.0 |
|  184900.0 | 3.255e-05 |  252.0 |
|  185000.0 | 3.219e-05 |  252.0 |
|  185100.0 | 3.169e-05 |  251.0 |
|  185200.0 |   3.1e-05 |  252.0 |
|  185300.0 | 3.038e-05 |  251.0 |
| 185400.02 | 2.965e-05 |  251.0 |
|  185500.0 | 2.873e-05 |  252.0 |
|  185600.0 | 2.778e-05 |  252.0 |
|  185700.0 | 2.674e-05 |  252.0 |
|  185800.0 | 2.569e-05 |  252.0 |
|  185900.0 |  2.49e-05 |  252.0 |
|  186000.0 | 2.453e-05 |  252.0 |
|  186100.0 | 2.441e-05 |  251.0 |
| 186200.02 | 2.411e-05 |  251.0 |
| 186299.98 | 2.353e-05 |  251.0 |
|  186400.0 | 2.226e-05 |  252.0 |
|  186500.0 |  1.99e-05 |  260.0 |
|  186600.0 | 1.968e-05 |  260.0 |
|  186700.0 | 1.946e-05 |  260.0 |
|  186800.0 | 1.934e-05 |  260.0 |
|  186900.0 | 1.914e-05 |  260.0 |
|  187000.0 | 1.893e-05 |  261.0 |
| 187099.98 | 1.884e-05 |  261.0 |
|  187200.0 | 1.865e-05 |  262.0 |
|  187300.0 | 1.857e-05 |  261.0 |
|  187400.0 | 2.076e-05 |  253.0 |
|  187500.0 | 2.129e-05 |  254.0 |
|  187600.0 | 2.143e-05 |  253.0 |
|  187700.0 | 2.123e-05 |  254.0 |
|  187800.0 | 2.074e-05 |  254.0 |
| 187900.02 | 1.971e-05 |  254.0 |
|  188000.0 | 1.758e-05 |  263.0 |
|  188100.0 | 1.742e-05 |  263.0 |
|  188200.0 | 1.736e-05 |  262.0 |
|  188300.0 | 1.719e-05 |  263.0 |
|  188400.0 | 1.703e-05 |  263.0 |
|  188500.0 | 1.687e-05 |  263.0 |
|  188600.0 |  1.68e-05 |  263.0 |
| 188700.02 | 1.664e-05 |  263.0 |
| 188799.98 | 1.647e-05 |  263.0 |
|  188900.0 |  1.63e-05 |  263.0 |
|  189000.0 | 1.622e-05 |  262.0 |
|  189100.0 | 1.594e-05 |  254.0 |
|  189200.0 | 1.723e-05 |  255.0 |
|  189300.0 | 1.776e-05 |  255.0 |
|  189400.0 |  1.81e-05 |  255.0 |
|  189500.0 |  1.83e-05 |  255.0 |
| 189599.98 | 1.832e-05 |  255.0 |
|  189700.0 | 1.816e-05 |  256.0 |
|  189800.0 | 1.782e-05 |  255.0 |
|  189900.0 | 1.681e-05 |  255.0 |
|  190000.0 |  1.45e-05 |  264.0 |
|  190100.0 | 1.431e-05 |  265.0 |
|  190200.0 | 1.412e-05 |  265.0 |
|  190300.0 | 1.393e-05 |  265.0 |
| 190400.02 | 1.374e-05 |  265.0 |
|  190500.0 | 1.355e-05 |  266.0 |
|  190600.0 | 1.345e-05 |  265.0 |
|  190700.0 | 1.325e-05 |  266.0 |
|  190800.0 | 1.336e-05 |  257.0 |
|  190900.0 | 1.511e-05 |  257.0 |
|  191000.0 | 1.523e-05 |  258.0 |
|  191100.0 | 1.513e-05 |  257.0 |
| 191200.02 | 1.485e-05 |  257.0 |
| 191299.98 | 1.437e-05 |  258.0 |
|  191400.0 | 1.389e-05 |  258.0 |
|  191500.0 | 1.343e-05 |  258.0 |
|  191600.0 |   1.3e-05 |  257.0 |
|  191700.0 | 1.259e-05 |  259.0 |
|  191800.0 | 1.239e-05 |  259.0 |
|  191900.0 | 1.229e-05 |  258.0 |
|  192000.0 | 1.228e-05 |  258.0 |
| 192099.98 | 1.238e-05 |  258.0 |
|  192200.0 | 1.255e-05 |  258.0 |
|  192300.0 | 1.277e-05 |  259.0 |
|  192400.0 | 1.297e-05 |  259.0 |
|  192500.0 | 1.323e-05 |  258.0 |
|  192600.0 | 1.334e-05 |  258.0 |
|  192700.0 | 1.338e-05 |  259.0 |
|  192800.0 | 1.336e-05 |  259.0 |
| 192900.02 | 1.334e-05 |  257.0 |
|  193000.0 | 1.319e-05 |  258.0 |
|  193100.0 | 1.298e-05 |  258.0 |
|  193200.0 | 1.272e-05 |  259.0 |
|  193300.0 | 1.244e-05 |  259.0 |
|  193400.0 | 1.223e-05 |  257.0 |
|  193500.0 | 1.197e-05 |  259.0 |
|  193600.0 | 1.185e-05 |  258.0 |
| 193700.02 | 1.167e-05 |  259.0 |
| 193799.98 | 1.159e-05 |  259.0 |
|  193900.0 | 1.141e-05 |  260.0 |
|  194000.0 | 1.128e-05 |  260.0 |
|  194100.0 | 1.103e-05 |  262.0 |
|  194200.0 | 1.083e-05 |  261.0 |
|  194300.0 |  1.05e-05 |  262.0 |
|  194400.0 | 1.025e-05 |  262.0 |
|  194500.0 | 1.006e-05 |  261.0 |
| 194599.98 | 9.896e-06 |  263.0 |
|  194700.0 | 9.964e-06 |  262.0 |
|  194800.0 | 1.003e-05 |  264.0 |
|  194900.0 | 1.021e-05 |  263.0 |
|  195000.0 |  1.03e-05 |  264.0 |
|  195100.0 | 1.045e-05 |  263.0 |
|  195200.0 | 1.047e-05 |  264.0 |
|  195300.0 | 1.053e-05 |  263.0 |
| 195400.02 | 1.045e-05 |  264.0 |
|  195500.0 |  1.04e-05 |  262.0 |
|  195600.0 | 1.019e-05 |  264.0 |
|  195700.0 |     1e-05 |  262.0 |
|  195800.0 | 9.653e-06 |  263.0 |
|  195900.0 | 9.313e-06 |  262.0 |
|  196000.0 | 8.792e-06 |  263.0 |
|  196100.0 | 8.328e-06 |  261.0 |
| 196200.02 | 8.081e-06 |  263.0 |
| 196299.98 | 8.307e-06 |  262.0 |
|  196400.0 | 8.549e-06 |  262.0 |
|  196500.0 | 8.709e-06 |  262.0 |
|  196600.0 | 8.808e-06 |  261.0 |
|  196700.0 | 8.835e-06 |  261.0 |
|  196800.0 | 8.828e-06 |  260.0 |
|  196900.0 | 8.788e-06 |  260.0 |
|  197000.0 | 8.735e-06 |  260.0 |
| 197099.98 | 8.691e-06 |  259.0 |
|  197200.0 | 8.632e-06 |  258.0 |
|  197300.0 | 8.579e-06 |  258.0 |
|  197400.0 | 8.528e-06 |  258.0 |
|  197500.0 | 8.486e-06 |  257.0 |
|  197600.0 | 8.429e-06 |  257.0 |
|  197700.0 | 8.366e-06 |  257.0 |
|  197800.0 | 8.291e-06 |  256.0 |
| 197900.02 | 8.215e-06 |  256.0 |
|  198000.0 | 8.125e-06 |  255.0 |
|  198100.0 | 8.015e-06 |  256.0 |
|  198200.0 |  7.92e-06 |  255.0 |
|  198300.0 | 7.832e-06 |  255.0 |
|  198400.0 | 7.765e-06 |  255.0 |
|  198500.0 | 7.728e-06 |  255.0 |
|  198600.0 |  7.71e-06 |  255.0 |
| 198700.02 | 7.712e-06 |  255.0 |
| 198799.98 | 7.706e-06 |  255.0 |
|  198900.0 | 7.717e-06 |  255.0 |
|  199000.0 | 7.702e-06 |  255.0 |
|  199100.0 | 7.683e-06 |  255.0 |
|  199200.0 | 7.634e-06 |  254.0 |
|  199300.0 | 7.521e-06 |  255.0 |
|  199400.0 | 7.333e-06 |  254.0 |
|  199500.0 | 6.956e-06 |  255.0 |
| 199599.98 | 6.484e-06 |  254.0 |
|  199700.0 | 6.841e-06 |  254.0 |
|  199800.0 | 7.396e-06 |  254.0 |
|  199900.0 | 7.799e-06 |  254.0 |
|  200000.0 | 7.974e-06 |  254.0 |
|  200100.0 | 7.561e-06 |  254.0 |
|  200200.0 | 6.909e-06 |  254.0 |
|  200300.0 |  6.52e-06 |  262.0 |
| 200400.02 | 6.468e-06 |  262.0 |
|  200500.0 | 6.425e-06 |  261.0 |
|  200600.0 | 6.372e-06 |  261.0 |
|  200700.0 | 6.319e-06 |  262.0 |
|  200800.0 | 6.265e-06 |  262.0 |
|  200900.0 | 6.221e-06 |  262.0 |
|  201000.0 | 6.177e-06 |  261.0 |
|  201100.0 | 6.131e-06 |  261.0 |
| 201200.02 | 6.414e-06 |  253.0 |
| 201299.98 | 6.862e-06 |  252.0 |
|  201400.0 | 7.053e-06 |  252.0 |
|  201500.0 | 7.147e-06 |  252.0 |
|  201600.0 | 7.161e-06 |  251.0 |
|  201700.0 | 7.143e-06 |  252.0 |
|  201800.0 | 7.109e-06 |  251.0 |
|  201900.0 | 7.074e-06 |  251.0 |
|  202000.0 | 7.004e-06 |  251.0 |
| 202099.98 | 6.901e-06 |  251.0 |
|  202200.0 | 6.787e-06 |  250.0 |
|  202300.0 | 6.679e-06 |  250.0 |
|  202400.0 | 6.546e-06 |  250.0 |
|  202500.0 | 6.381e-06 |  249.0 |
|  202600.0 | 6.189e-06 |  250.0 |
|  202700.0 | 5.892e-06 |  249.0 |
|  202800.0 | 5.606e-06 |  249.0 |
| 202900.02 | 5.986e-06 |  249.0 |
|  203000.0 | 6.187e-06 |  248.0 |
|  203100.0 | 6.274e-06 |  248.0 |
|  203200.0 | 6.314e-06 |  248.0 |
|  203300.0 | 6.304e-06 |  248.0 |
|  203400.0 | 6.276e-06 |  248.0 |
|  203500.0 | 6.251e-06 |  247.0 |
|  203600.0 | 6.183e-06 |  247.0 |
| 203700.02 | 5.994e-06 |  247.0 |
| 203799.98 | 5.283e-06 |  247.0 |
|  203900.0 | 5.051e-06 |  254.0 |
|  204000.0 | 5.023e-06 |  254.0 |
|  204100.0 | 4.995e-06 |  253.0 |
|  204200.0 | 4.968e-06 |  254.0 |
|  204300.0 | 4.963e-06 |  254.0 |
|  204400.0 | 5.602e-06 |  246.0 |
|  204500.0 |  5.74e-06 |  246.0 |
| 204599.98 | 5.773e-06 |  247.0 |
|  204700.0 | 5.793e-06 |  247.0 |
|  204800.0 | 5.814e-06 |  247.0 |
|  204900.0 | 5.833e-06 |  247.0 |
|  205000.0 | 5.844e-06 |  247.0 |
|  205100.0 | 5.847e-06 |  247.0 |
|  205200.0 | 5.869e-06 |  247.0 |
|  205300.0 |  5.86e-06 |  247.0 |
| 205400.02 | 5.783e-06 |  248.0 |
|  205500.0 | 5.698e-06 |  249.0 |
|  205600.0 | 5.604e-06 |  249.0 |
|  205700.0 | 5.476e-06 |  249.0 |
|  205800.0 | 5.265e-06 |  249.0 |
|  205900.0 | 4.602e-06 |  249.0 |
|  206000.0 | 4.824e-06 |  259.0 |
|  206100.0 |  4.82e-06 |  259.0 |
| 206200.02 | 4.827e-06 |  258.0 |
| 206299.98 | 4.814e-06 |  260.0 |
|  206400.0 | 4.812e-06 |  260.0 |
|  206500.0 |  4.81e-06 |  260.0 |
|  206600.0 | 4.809e-06 |  261.0 |
|  206700.0 | 4.808e-06 |  261.0 |
|  206800.0 | 5.591e-06 |  254.0 |
|  206900.0 | 5.855e-06 |  254.0 |
|  207000.0 | 5.952e-06 |  254.0 |
| 207099.98 |  5.97e-06 |  255.0 |
|  207200.0 | 5.928e-06 |  255.0 |
|  207300.0 | 5.881e-06 |  255.0 |
|  207400.0 | 5.845e-06 |  256.0 |
|  207500.0 | 5.807e-06 |  257.0 |
|  207600.0 | 5.776e-06 |  256.0 |
|  207700.0 | 5.734e-06 |  256.0 |
|  207800.0 | 5.687e-06 |  257.0 |
| 207900.02 | 5.713e-06 |  256.0 |
|  208000.0 | 5.762e-06 |  256.0 |
|  208100.0 | 5.803e-06 |  257.0 |
|  208200.0 | 5.859e-06 |  256.0 |
|  208300.0 | 5.857e-06 |  257.0 |
|  208400.0 | 5.784e-06 |  256.0 |
|  208500.0 | 5.695e-06 |  256.0 |
