WAVE	FLUX	T	QE	NU	STARToverNU	EXTINCT	THROUGHPUT	R	SOLGEL	WINDOW	TOTAL
3520.0	9.19329e+07	1.7476e-08	0.4928			0.576713	0.712573	0.9248	0.973556	0.9892	3.53917e-09
3525.0	9.20071e+07	1.7554e-08	0.496			0.578629	0.71281	0.92475	0.973611	0.98925	3.59114e-09
3530.0	1.07044e+08	1.89749e-08	0.4992			0.58055	0.713051	0.9247	0.973667	0.9893	3.92116e-09
3535.0	1.0399e+08	1.69155e-08	0.5024			0.582479	0.713287	0.92465	0.973722	0.98935	3.53085e-09
3540.0	1.17597e+08	1.81616e-08	0.5056			0.584413	0.713529	0.9246	0.973778	0.9894	3.82906e-09
3545.0	1.10134e+08	1.66458e-08	0.5088			0.586354	0.713765	0.92455	0.973833	0.98945	3.5446e-09
3550.0	9.85308e+07	1.4993e-08	0.512			0.588302	0.714007	0.9245	0.973889	0.9895	3.22449e-09
3555.0	1.06208e+08	1.65188e-08	0.5152			0.590255	0.714243	0.92445	0.973944	0.98955	3.5879e-09
3560.0	1.19392e+08	1.90481e-08	0.5184			0.592216	0.714485	0.9244	0.974	0.9896	4.17821e-09
3565.0	9.94341e+07	1.72614e-08	0.5216			0.594183	0.714726	0.92435	0.974056	0.98965	3.82361e-09
3570.0	7.55772e+07	1.41214e-08	0.5248			0.596156	0.714963	0.9243	0.974111	0.9897	3.15875e-09
3575.0	6.94336e+07	1.31323e-08	0.528			0.598136	0.715205	0.92425	0.974167	0.98975	2.96623e-09
3580.0	8.65656e+07	1.7473e-08	0.5312			0.600123	0.715442	0.9242	0.974222	0.9898	3.98511e-09
3585.0	1.02883e+08	2.04912e-08	0.5344			0.602116	0.715684	0.92415	0.974278	0.98985	4.71884e-09
3590.0	1.12962e+08	1.94332e-08	0.5376			0.604116	0.715921	0.9241	0.974333	0.9899	4.51845e-09
3595.0	1.36612e+08	2.01676e-08	0.5408			0.606122	0.716163	0.92405	0.974389	0.98995	4.73438e-09
3600.0	1.63296e+08	2.2781e-08	0.544			0.608135	0.7164	0.924	0.974444	0.99	5.39917e-09
3605.0	1.72388e+08	2.54949e-08	0.5472			0.609818	0.71648	0.92395	0.9745	0.989938	6.09542e-09
3610.0	7.88799e+07	1.26327e-08	0.5504			0.611505	0.716558	0.9239	0.974556	0.989875	3.04667e-09
3615.0	9.02425e+07	1.42919e-08	0.5536			0.613197	0.716632	0.92385	0.974611	0.989812	3.47682e-09
3620.0	3.17319e+07	4.77291e-09	0.5568			0.614894	0.716712	0.9238	0.974667	0.98975	1.17119e-09
3625.0	1.72433e+08	2.35367e-08	0.56			0.616595	0.716786	0.92375	0.974722	0.989687	5.82536e-09
3630.0	6.66662e+08	9.01425e-08	0.5632			0.618301	0.716865	0.9237	0.974778	0.989625	2.25024e-08
3635.0	7.41357e+08	9.92305e-08	0.5664			0.620012	0.716939	0.92365	0.974833	0.989562	2.49834e-08
3640.0	1.4374e+09	1.85046e-07	0.5696			0.621727	0.717019	0.9236	0.974889	0.9895	4.69873e-08
3645.0	2.22154e+08	2.93183e-08	0.5728			0.623448	0.717092	0.92355	0.974944	0.989437	7.50787e-09
3650.0	1.05341e+09	1.34036e-07	0.576			0.625173	0.717172	0.9235	0.975	0.989375	3.46153e-08
3655.0	1.64006e+09	1.82521e-07	0.5792			0.626902	0.717252	0.92345	0.975056	0.989313	4.75349e-08
3660.0	3.096e+09	3.18806e-07	0.5824			0.628637	0.717325	0.9234	0.975111	0.98925	8.37267e-08
3665.0	2.22684e+09	2.2878e-07	0.5856			0.630376	0.717403	0.92335	0.975167	0.989187	6.05874e-08
3670.0	3.95795e+09	4.16097e-07	0.5888			0.632121	0.717479	0.9233	0.975222	0.989125	1.11115e-07
3675.0	4.30095e+09	4.59643e-07	0.592			0.63387	0.717557	0.92325	0.975278	0.989062	1.23765e-07
3680.0	5.78833e+09	6.43201e-07	0.5952			0.635624	0.717632	0.9232	0.975333	0.989	1.74627e-07
3685.0	4.41523e+09	4.89579e-07	0.5984			0.637382	0.717711	0.92315	0.975389	0.988938	1.34018e-07
3690.0	4.08172e+09	4.3188e-07	0.6016			0.639146	0.717785	0.9231	0.975444	0.988875	1.19197e-07
3695.0	4.6879e+09	4.66124e-07	0.6048			0.640914	0.717863	0.92305	0.9755	0.988812	1.29704e-07
3700.0	3.38048e+09	3.30135e-07	0.608			0.642688	0.717942	0.923	0.975556	0.98875	9.26157e-08
3705.0	6.52135e+09	6.76231e-07	0.6112			0.64411	0.718017	0.92295	0.975611	0.988688	1.9115e-07
3710.0	2.38222e+08	2.44714e-08	0.6144			0.645535	0.718095	0.9229	0.975667	0.988625	6.96966e-09
3715.0	1.87317e+08	1.86129e-08	0.6176			0.646964	0.71817	0.92285	0.975722	0.988563	5.34108e-09
3720.0	6.21417e+09	6.8338e-07	0.6208			0.648396	0.718248	0.9228	0.975778	0.9885	1.97574e-07
3725.0	2.76488e+08	3.01914e-08	0.624			0.64983	0.718323	0.92275	0.975833	0.988438	8.79402e-09
3730.0	5.39076e+08	6.05806e-08	0.6272			0.651268	0.718401	0.9227	0.975889	0.988375	1.77773e-08
3735.0	1.3539e+10	1.68947e-06	0.6304			0.65271	0.718475	0.92265	0.975944	0.988312	4.99458e-07
3740.0	2.90863e+10	3.46573e-06	0.6336			0.654154	0.718554	0.9226	0.976	0.98825	1.03217e-06
3745.0	6.07144e+10	7.30786e-06	0.6368			0.655602	0.718632	0.92255	0.976056	0.988187	2.1925e-06
3750.0	1.09108e+11	1.26932e-05	0.64			0.657052	0.718707	0.9225	0.976111	0.988125	3.83621e-06
3755.0	1.57945e+10	1.59358e-06	0.6432			0.658506	0.718786	0.92245	0.976167	0.988063	4.85154e-07
3760.0	3.33848e+10	3.32232e-06	0.6464			0.659964	0.71886	0.9224	0.976222	0.988	1.01884e-06
3765.0	1.14107e+11	1.09944e-05	0.6496			0.661424	0.718939	0.92235	0.976278	0.987938	3.39617e-06
3770.0	8.66823e+10	7.78796e-06	0.6528			0.662888	0.719012	0.9223	0.976333	0.987875	2.42315e-06
3775.0	7.08948e+10	5.64389e-06	0.656			0.664355	0.71909	0.92225	0.976389	0.987812	1.76875e-06
