WAVE	FLUX	T	QE	NU	STARToverNU	EXTINCT	THROUGHPUT	R	SOLGEL	WINDOW	TOTAL
1770.0	0	0	0			5.77777e-15	0.242552	0.9423	0.954111	0.60175	0
1775.0	0	0	0			6.49232e-15	0.243721	0.94225	0.954167	0.603125	0
1780.0	0	0	0			7.29525e-15	0.244892	0.9422	0.954222	0.6045	0
1785.0	0	0	0			8.19747e-15	0.246068	0.94215	0.954278	0.605875	0
1790.0	0	0	0			9.21128e-15	0.247246	0.9421	0.954333	0.60725	0
1795.0	0	0	0			1.03505e-14	0.248428	0.94205	0.954389	0.608625	0
1800.0	0	0	0			1.16305e-14	0.249611	0.942	0.954444	0.61	0
1805.0	0	0	0			1.30689e-14	0.250799	0.94195	0.9545	0.611375	0
1810.0	0	0	0			1.46852e-14	0.251991	0.9419	0.954556	0.61275	0
1815.0	0	0	0			1.65014e-14	0.253184	0.94185	0.954611	0.614125	0
1820.0	0	0	0			1.85421e-14	0.254381	0.9418	0.954667	0.6155	0
1825.0	0	0	0			2.08353e-14	0.25558	0.94175	0.954722	0.616875	0
1830.0	0	0	0			2.34121e-14	0.256784	0.9417	0.954778	0.61825	0
1835.0	0	0	0			2.63075e-14	0.257989	0.94165	0.954833	0.619625	0
1840.0	0	0	0			2.95611e-14	0.259199	0.9416	0.954889	0.621	0
1845.0	0	0	0			3.3217e-14	0.26041	0.94155	0.954944	0.622375	0
1850.0	0	0	0			3.7325e-14	0.261627	0.9415	0.955	0.62375	0
1855.0	0	0	0			4.19411e-14	0.262846	0.94145	0.955056	0.625125	0
1860.0	0	0	0			4.71281e-14	0.264067	0.9414	0.955111	0.6265	0
1865.0	0	0	0			5.29566e-14	0.265292	0.94135	0.955167	0.627875	0
1870.0	0	0	0			5.95059e-14	0.266519	0.9413	0.955222	0.62925	0
1875.0	0	0	0			6.68652e-14	0.267751	0.94125	0.955278	0.630625	0
1880.0	0	0	0			7.51346e-14	0.268984	0.9412	0.955333	0.632	0
1885.0	0	0	0			8.44267e-14	0.270222	0.94115	0.955389	0.633375	0
1890.0	0	0	0			9.48681e-14	0.271462	0.9411	0.955444	0.63475	0
1895.0	0	0	0			1.06601e-13	0.272706	0.94105	0.9555	0.636125	0
1900.0	0	0	0			1.19784e-13	0.273953	0.941	0.955556	0.6375	0
1905.0	0	0	0			1.34598e-13	0.275202	0.94095	0.955611	0.638875	0
1910.0	0	0	0			1.51245e-13	0.276456	0.9409	0.955667	0.64025	0
1915.0	0	0	0			1.6995e-13	0.277711	0.94085	0.955722	0.641625	0
1920.0	0	0	0			1.90968e-13	0.278971	0.9408	0.955778	0.643	0
1925.0	0	0	0			2.14585e-13	0.280232	0.94075	0.955833	0.644375	0
1930.0	0	0	0			2.41124e-13	0.281498	0.9407	0.955889	0.64575	0
1935.0	0	0	0			2.70944e-13	0.282766	0.94065	0.955944	0.647125	0
1940.0	0	0	0			3.04453e-13	0.284039	0.9406	0.956	0.6485	0
1945.0	0	0	0			3.42105e-13	0.285314	0.94055	0.956056	0.649875	0
1950.0	0	0	0			3.84415e-13	0.286591	0.9405	0.956111	0.65125	0
1955.0	0	0	0			4.31956e-13	0.287873	0.94045	0.956167	0.652625	0
1960.0	0	0	0			4.85378e-13	0.289157	0.9404	0.956222	0.654	0
1965.0	0	0	0			5.45406e-13	0.290445	0.94035	0.956278	0.655375	0
1970.0	0	0	0			6.12858e-13	0.291735	0.9403	0.956333	0.65675	0
1975.0	0	0	0			6.88652e-13	0.293029	0.94025	0.956389	0.658125	0
1980.0	0	0	0			7.7382e-13	0.294325	0.9402	0.956444	0.6595	0
1985.0	0	0	0			8.69521e-13	0.295626	0.94015	0.9565	0.660875	0
1990.0	0	0	0			9.77057e-13	0.29693	0.9401	0.956556	0.66225	0
1995.0	0	0	0			1.09789e-12	0.298236	0.94005	0.956611	0.663625	0
2000.0	0	0	0			1.23367e-12	0.299546	0.94	0.956667	0.665	0
2005.0	0	0	0			1.38625e-12	0.300858	0.93995	0.956722	0.666375	0
2010.0	0	0	0			1.55769e-12	0.302175	0.9399	0.956778	0.66775	0
2015.0	0	0	0			1.75033e-12	0.303493	0.93985	0.956833	0.669125	0
2020.0	0	0	0			1.9668e-12	0.304816	0.9398	0.956889	0.6705	0
