12 36 38.63  62 14 21.6  23.66 2.990  1  EA l96         
12 36 38.67  62 15 10.1  23.61 0.462  1  E  l96         
12 36 38.76  62 15 47.1  22.28 0.904  1  EA cal         
12 36 38.86  62 11 28.6  23.64 0.453  1  E  haw         
12 36 38.87  62 12 57.1  22.28 1.127  2  EA cal,haw     
12 36 38.90  62 11 18.6  22.53 0.934  4  E  cal         
12 36 38.93  62  9 11.5  22.61 0.342  2  A  cal         
12 36 39.00  62 12 45.0  22.58 0.487  1  I  cal         
12 36 39.06  62 10  6.1  21.22 0.635  1  I  cal         
12 36 39.22  62 16 23.4  23.20 0.850  2  A  cal         
12 36 39.28  62 15 52.1  23.28 0.521  1  EI cal         
12 36 39.68  62 10  9.7  21.59 0.509  1  I  l96         
12 36 39.70  62 15 26.2  20.30 0.377  1  I  cal         
12 36 39.75  62 15 47.7  22.04 0.848  2  A  cal         
12 36 39.82  62  9 53.7  25.00 0.748  4  E  cal         
12 36 39.83  62 10  1.7  22.05 0.137  1  B  l96         
12 36 39.92  62 12 50.0  21.53 0.848  1  I  cal         
12 36 39.95  62 10 29.2  22.59 0.935  4  E  cal         
12 36 40.12  62 13  5.5  20.63 0.488  1  A  cal         
12 36 40.32  62 13 31.0  22.51 0.484  1  I  cal,haw     
12 36 40.49  62 13 22.9  23.87 0.485  1  I  l96         
12 36 40.50  62 10  3.3  22.39 0.749  1  I  cal         
12 36 40.52  62 14  3.6  23.88 1.483  4  E  haw         
12 36 40.88  62 10 54.7  22.61 0.875  1  E  cal         
12 36 41.02  62 15  0.7  22.92 0.000  1  M  l96         
12 36 41.05  62  9 48.8  20.38 0.410  1  I  cal         
12 36 41.13  62 13 14.3  23.08 1.017  1  E  cal         j
12 36 41.17  62 14 21.0  21.41 0.519  1  I  cal         
12 36 41.33  62 15 47.6  22.85 0.472  8  A  cal         
12 36 41.47  62 14  2.7  20.85 0.557  1  A  l96         
12 36 41.53  62  9  2.9  22.31 0.713  4  E  cal         
12 36 41.56  62  9 48.1  20.40 0.518  1  AI cal         
12 36 41.68  62 13 24.2  22.87 0.488  1  EI cal         
12 36 41.74  62  9 43.3  22.51 0.845  1  A  l96         
12 36 42.04  62 13 21.2  23.95 0.846  4  E  cal         
12 36 42.05  62 13 32.3 >26.0  4.424 11  E  wad         m
12 36 42.16  62 15 45.2  21.61 0.857  1  I  cal         
12 36 42.41  62 12 52.2  23.58 1.237  4  E  haw         
12 36 42.51  62 15 42.7  22.61 2.450  3  A  cal         
12 36 42.53  62  9 33.8  20.72 0.530  1  I  cal         
